,day,Amount,price
131,8,185.89974,0.9956297082966736
132,8,1173.097,0.9956297082966736
133,8,36940.945805,0.9956297082966736
134,8,20000.0,0.9956297082966736
135,8,49332.074879,0.9956297082966736
136,8,29.084443,0.9956297082966736
137,8,185.89974,0.9956297082966736
138,8,195729.940932,0.9956297082966736
139,8,116.579912,0.9956297082966736
140,8,497343.587696,0.9956297082966736
141,8,263.966447,0.9956297082966736
142,8,116.579912,0.9956297082966736
143,8,102595.226148,0.9956297082966736
144,8,102862.20702,0.9956297082966736
145,8,103130.231911,0.9956297082966736
146,8,111862.001901,0.9956297082966736
147,8,195729.940932,0.9956297082966736
148,8,145613.843216,0.9956297082966736
149,8,632.275965,0.9956297082966736
150,8,100492.881849,0.9956297082966736
151,8,54.748634,0.9956297082966736
152,8,11511.543,0.9956297082966736
153,8,632.275965,0.9956297082966736
154,8,632.275965,0.9956297082966736
155,8,100.0,0.9956297082966736
156,8,145.589846,0.9956297082966736
157,8,100.0,0.9956297082966736
158,8,45866.710128,0.9956297082966736
159,8,486.25351,0.9956297082966736
160,8,39049.86313,0.9956297082966736
161,8,545.693865,0.9956297082966736
162,8,1344.788193,0.9956297082966736
163,8,70.151856,0.9956297082966736
164,8,833.708485,0.9956297082966736
165,8,364.48045,0.9956297082966736
166,8,26731.2,0.9956297082966736
167,8,10507.507499,0.9956297082966736
168,8,26731.18758,0.9956297082966736
169,8,5062.624339,0.9956297082966736
170,8,5062.624339,0.9956297082966736
171,8,10507.507499,0.9956297082966736
172,8,122.641243,0.9956297082966736
173,8,71045.236088,0.9956297082966736
174,8,11336.951403,0.9956297082966736
175,8,10508.324791,0.9956297082966736
176,8,5261.884831,0.9956297082966736
177,8,5246.43996,0.9956297082966736
178,8,0.0,0.9956297082966736
179,8,72.077192,0.9956297082966736
180,8,50334.7067,0.9956297082966736
181,8,1837.633522,0.9956297082966736
182,8,5757.595208,0.9956297082966736
183,8,40.116474,0.9956297082966736
184,8,714.635674,0.9956297082966736
185,8,31.772247,0.9956297082966736
186,8,150.538,0.9956297082966736
187,8,3000.0,0.9956297082966736
188,8,447.780676,0.9956297082966736
189,8,6379.894613,0.9956297082966736
190,8,1117.503958,0.9956297082966736
191,8,1984.631368,0.9956297082966736
192,8,1117.503958,0.9956297082966736
193,8,274.744909,0.9956297082966736
194,8,9982.21608,0.9956297082966736
195,8,513308.7,0.9956297082966736
196,8,309.176613,0.9956297082966736
197,8,102072.815944,0.9956297082966736
198,8,1.248373,0.9956297082966736
199,8,102072.815944,0.9956297082966736
200,8,60000.0,0.9956297082966736
201,8,103130.231,0.9956297082966736
202,8,772.795025,0.9956297082966736
203,8,1.029776,0.9956297082966736
204,8,17637.950821,0.9956297082966736
205,8,513308.0,0.9956297082966736
206,8,4882.615074,0.9956297082966736
207,8,1795.666788,0.9956297082966736
208,8,878.964086,0.9956297082966736
209,8,6428.450762,0.9956297082966736
210,8,2024.622097,0.9956297082966736
211,8,4882.615074,0.9956297082966736
212,8,22651.574525,0.9956297082966736
213,8,52166.790442,0.9956297082966736
214,8,1979.7644,0.9956297082966736
215,8,52166.790442,0.9956297082966736
216,8,218.763271,0.9956297082966736
217,8,95.911,0.9956297082966736
218,8,48.741213,0.9956297082966736
219,8,3476.592975,0.9956297082966736
220,8,3466.058355,0.9956297082966736
221,8,312.767478,0.9956297082966736
222,8,200000.0,0.9956297082966736
223,8,15013.677703,0.9956297082966736
224,8,5757.595208,0.9956297082966736
225,8,0.0,0.9956297082966736
226,8,780.470421,0.9956297082966736
227,8,1558.607086,0.9956297082966736
228,8,74.538697,0.9956297082966736
229,8,41602.768719,0.9956297082966736
230,8,41602.768719,0.9956297082966736
231,8,110290.940631,0.9956297082966736
232,8,17853.610045,0.9956297082966736
233,8,2225.454262,0.9956297082966736
234,8,621.028091,0.9956297082966736
235,8,40000.0,0.9956297082966736
236,8,4000.0,0.9956297082966736
237,8,778.136665,0.9956297082966736
238,8,40000.0,0.9956297082966736
239,8,1837.633522,0.9956297082966736
240,8,3999.999999,0.9956297082966736
241,8,1003.679222,0.9956297082966736
242,8,70294.816735,0.9956297082966736
243,8,70302.639201,0.9956297082966736
244,8,11091.286835,0.9956297082966736
245,8,3366.902839,0.9956297082966736
246,8,197186.871345,0.9956297082966736
247,8,31175.80115,0.9956297082966736
248,8,726.900934,0.9956297082966736
249,8,189.360571,0.9956297082966736
250,8,60.190339,0.9956297082966736
251,8,13.109078,0.9956297082966736
252,8,16796.769194,0.9956297082966736
253,8,16837.483297,0.9956297082966736
254,8,12480.484175,0.9956297082966736
255,8,12480.484788,0.9956297082966736
256,8,649.353614,0.9956297082966736
257,8,2339.049124,0.9956297082966736
258,8,75.846194,0.9956297082966736
259,8,4941.779428,0.9956297082966736
260,8,10747.325,0.9956297082966736
261,8,259.763816,0.9956297082966736
262,8,8000.0,0.9956297082966736
263,8,259.763816,0.9956297082966736
264,8,621.028091,0.9956297082966736
265,8,17986.743839,0.9956297082966736
266,8,2022.417853,0.9956297082966736
267,8,8000.0,0.9956297082966736
268,8,2595.967598,0.9956297082966736
269,8,2595.967598,0.9956297082966736
270,8,9982.21608,0.9956297082966736
271,8,732.929192,0.9956297082966736
272,8,11717.705866,0.9956297082966736
273,8,786.83,0.9956297082966736
274,8,2569.954944,0.9956297082966736
275,8,66005.371172,0.9956297082966736
276,8,13.068326,0.9956297082966736
277,8,6821.72338,0.9956297082966736
278,8,10834.653337,0.9956297082966736
279,8,3499.999999,0.9956297082966736
280,8,30448.438544,0.9956297082966736
281,8,7770.665904,0.9956297082966736
282,8,325.619302,0.9956297082966736
283,8,31175.80115,0.9956297082966736
284,8,31175.80115,0.9956297082966736
285,8,649.353614,0.9956297082966736
286,8,1034.198644,0.9956297082966736
287,8,1.0,0.9956297082966736
288,8,864.737447,0.9956297082966736
289,8,7776.694162,0.9956297082966736
290,8,5236.675121,0.9956297082966736
291,8,5236.675121,0.9956297082966736
292,8,10747.324938,0.9956297082966736
293,8,6723.845295,0.9956297082966736
294,8,3356.942456,0.9956297082966736
295,8,0.0,0.9956297082966736
296,8,51591.748339,0.9956297082966736
297,8,51591.748339,0.9956297082966736
298,8,11091.286835,0.9956297082966736
299,8,11717.705866,0.9956297082966736
300,8,868.0135,0.9956297082966736
301,8,2022.417853,0.9956297082966736
302,8,291.793532,0.9956297082966736
303,8,4941.779428,0.9956297082966736
304,8,199.774169,0.9956297082966736
305,8,8.223877,0.9956297082966736
306,8,20231.200734,0.9956297082966736
307,8,114282.11219,0.9956297082966736
308,8,2056.936723,0.9956297082966736
309,8,114282.11219,0.9956297082966736
310,8,10337.000465,0.9956297082966736
311,8,96.072604,0.9956297082966736
312,8,786.830331,0.9956297082966736
313,8,19975.953464,0.9956297082966736
314,8,10337.000417,0.9956297082966736
315,8,19975.953464,0.9956297082966736
316,8,3452.107519,0.9956297082966736
317,8,114282.11219,0.9956297082966736
318,8,101278.291101,0.9956297082966736
319,8,5135.461765,0.9956297082966736
320,8,10000.0,0.9956297082966736
321,8,5063.957513,0.9956297082966736
322,8,463.142059,0.9956297082966736
323,8,101278.293378,0.9956297082966736
324,8,5063.957513,0.9956297082966736
325,8,52351.753749,0.9956297082966736
326,8,3473.0,0.9956297082966736
327,8,52351.753749,0.9956297082966736
328,8,77.375397,0.9956297082966736
329,8,101278.291101,0.9956297082966736
330,8,1000.0,0.9956297082966736
331,8,561.334555,0.9956297082966736
332,8,6006.763203,0.9956297082966736
333,8,3233.0,0.9956297082966736
334,8,20230.548241,0.9956297082966736
335,8,17853.610045,0.9956297082966736
336,8,112562.112059,0.9956297082966736
337,8,20000.00029,0.9956297082966736
338,8,497343.587696,0.9956297082966736
339,8,36456.870896,0.9956297082966736
340,8,4650.062628,0.9956297082966736
341,8,5730.03479,0.9956297082966736
342,8,5730.03479,0.9956297082966736
343,8,3351.578482,0.9956297082966736
344,8,468684.198949,0.9956297082966736
345,8,468684.199,0.9956297082966736
346,8,1718.680319,0.9956297082966736
347,8,38265.248325,0.9956297082966736
348,8,145613.843137,0.9956297082966736
349,8,3351.578,0.9956297082966736
350,8,398.236237,0.9956297082966736
351,8,20189.098258,0.9956297082966736
352,8,25348.526,0.9956297082966736
353,8,1122.79,0.9956297082966736
354,8,1059.837,0.9956297082966736
355,8,20.624343,0.9956297082966736
356,8,561.334926,0.9956297082966736
357,8,592.850296,0.9956297082966736
358,8,13549.748827,0.9956297082966736
359,8,1293.522646,0.9956297082966736
360,8,592.850296,0.9956297082966736
361,8,5700.0,0.9956297082966736
362,8,5700.344786,0.9956297082966736
363,8,24950.224617,0.9956297082966736
364,8,57529.116561,0.9956297082966736
365,8,1317.949353,0.9956297082966736
366,8,1689.990592,0.9956297082966736
367,8,13.501327,0.9956297082966736
368,8,40000.0,0.9956297082966736
369,8,4600.0,0.9956297082966736
370,8,1689.990592,0.9956297082966736
371,8,0.000256,0.9956297082966736
372,8,18409.978407,0.9956297082966736
373,8,176390.524926,0.9956297082966736
374,8,18350.1564,0.9956297082966736
375,8,4600.0,0.9956297082966736
376,8,113955.013756,0.9956297082966736
377,8,89.650411,0.9956297082966736
378,8,30000.0,0.9956297082966736
379,8,30448.439,0.9956297082966736
380,8,20000.0,0.9956297082966736
381,8,10834.653,0.9956297082966736
382,8,75.846,0.9956297082966736
383,8,952.112759,0.9956297082966736
384,8,1716.677685,0.9956297082966736
385,8,200000.0,0.9956297082966736
386,8,8.964881,0.9956297082966736
387,8,13.7083,0.9956297082966736
388,8,20000.0,0.9956297082966736
389,8,19904.380617,0.9956297082966736
390,8,901.951487,0.9956297082966736
391,8,53274.75816,0.9956297082966736
392,8,3500.0,0.9956297082966736
393,8,19970.04,0.9956297082966736
394,8,256781.826035,0.9956297082966736
395,8,962930.761414,0.9956297082966736
396,8,776.354,0.9956297082966736
397,8,5185.620506,0.9956297082966736
398,8,11440.0,0.9956297082966736
399,8,1269.239982,0.9956297082966736
400,8,1269.239982,0.9956297082966736
401,8,1675.913729,0.9956297082966736
402,8,3061.487127,0.9956297082966736
403,8,14951.56432,0.9956297082966736
404,8,704.792513,0.9956297082966736
405,8,704.792513,0.9956297082966736
406,8,5449.670984,0.9956297082966736
407,8,3061.487127,0.9956297082966736
408,8,1273.785563,0.9956297082966736
409,8,516.475,0.9956297082966736
410,8,26.479656,0.9956297082966736
411,8,3.604143,0.9956297082966736
412,8,684.601,0.9956297082966736
413,8,29999.999999,0.9956297082966736
414,8,19904.381,0.9956297082966736
415,8,292.0,0.9956297082966736
416,8,10000.0,0.9956297082966736
417,8,115091.733526,0.9956297082966736
418,8,115091.733,0.9956297082966736
419,8,256781.826035,0.9956297082966736
420,8,292.0,0.9956297082966736
421,8,2296.027,0.9956297082966736
422,8,10000.0,0.9956297082966736
423,8,5185.620506,0.9956297082966736
424,8,2896.939971,0.9956297082966736
425,8,3979.955463,0.9956297082966736
426,8,56.847694,0.9956297082966736
427,8,24779.386199,0.9956297082966736
428,8,1811.127701,0.9956297082966736
429,8,107.504675,0.9956297082966736
430,8,165120.21236,0.9956297082966736
431,8,65573.354,0.9956297082966736
432,8,11407.272405,0.9956297082966736
433,8,914.549683,0.9956297082966736
434,8,4686.054355,0.9956297082966736
435,8,7723.0,0.9956297082966736
436,8,10000.169493,0.9956297082966736
437,8,63041.623505,0.9956297082966736
438,8,1811.127,0.9956297082966736
439,8,4686.054355,0.9956297082966736
440,8,6284.662011,0.9956297082966736
441,8,63041.623505,0.9956297082966736
442,8,10461.176996,0.9956297082966736
443,8,34598.792397,0.9956297082966736
444,8,30199.871564,0.9956297082966736
445,8,36456.870896,0.9956297082966736
446,8,45861.472752,0.9956297082966736
447,8,45861.472752,0.9956297082966736
448,8,111318.033513,0.9956297082966736
449,8,4724.253527,0.9956297082966736
450,8,8300.0,0.9956297082966736
451,8,12869.083595,0.9956297082966736
452,8,30199.871564,0.9956297082966736
453,8,25078.9406,0.9956297082966736
454,8,25078.94061,0.9956297082966736
455,8,18162.723806,0.9956297082966736
456,8,2896.939,0.9956297082966736
457,8,10000.0,0.9956297082966736
458,8,170.543084,0.9956297082966736
459,8,13.7083,0.9956297082966736
460,8,53275.750367,0.9956297082966736
461,8,19970.040018,0.9956297082966736
462,8,684.601009,0.9956297082966736
463,8,922.575,0.9956297082966736
464,8,157843.929274,0.9956297082966736
465,8,37627.377,0.9956297082966736
466,8,17086.399889,0.9956297082966736
467,8,50000.0,0.9956297082966736
468,8,11425.872,0.9956297082966736
469,8,11425.871295,0.9956297082966736
470,8,1007.759764,0.9956297082966736
471,8,33242.322079,0.9956297082966736
472,8,290797.35,0.9956297082966736
473,8,5.684769,0.9956297082966736
474,8,242166.653403,0.9956297082966736
475,8,60.190339,0.9956297082966736
476,8,10337.495832,0.9956297082966736
477,8,10337.495832,0.9956297082966736
478,8,50000.0,0.9956297082966736
479,8,165120.21236,0.9956297082966736
480,8,51948.595215,0.9956297082966736
481,8,26054.397968,0.9956297082966736
482,8,18162.723806,0.9956297082966736
483,8,2896.939971,0.9956297082966736
484,8,100492.881849,0.9956297082966736
485,8,65742.231761,0.9956297082966736
486,8,28221.712746,0.9956297082966736
487,8,6700.0,0.9956297082966736
488,8,20000.0,0.9956297082966736
489,8,721.78555,0.9956297082966736
490,8,6680.459853,0.9956297082966736
491,8,12826.760591,0.9956297082966736
492,8,2797.526766,0.9956297082966736
493,8,9700.0,0.9956297082966736
494,8,1140.133,0.9956297082966736
495,8,13799.999999,0.9956297082966736
496,8,213.0,0.9956297082966736
497,8,1054.359482,0.9956297082966736
498,8,224.0,0.9956297082966736
499,8,7204.206861,0.9956297082966736
500,8,843.487586,0.9956297082966736
501,8,10000.0,0.9956297082966736
502,8,674.790069,0.9956297082966736
503,8,10000.0,0.9956297082966736
504,8,10000.0,0.9956297082966736
505,8,2625.309989,0.9956297082966736
506,8,10000.0,0.9956297082966736
507,8,107.504675,0.9956297082966736
508,8,539.832055,0.9956297082966736
509,8,10000.0,0.9956297082966736
510,8,10000.0,0.9956297082966736
511,8,6187.227568,0.9956297082966736
512,8,10000.0,0.9956297082966736
513,8,10000.0,0.9956297082966736
514,8,51862.002889,0.9956297082966736
515,8,155.244504,0.9956297082966736
516,8,2603.547235,0.9956297082966736
517,8,30000.0,0.9956297082966736
518,8,7845.57439,0.9956297082966736
519,8,588.418079,0.9956297082966736
520,8,1292.773961,0.9956297082966736
521,8,647.3554,0.9956297082966736
522,8,645.41856,0.9956297082966736
523,8,0.0,0.9956297082966736
524,8,29956.776797,0.9956297082966736
525,8,7200.0,0.9956297082966736
526,8,3216.708529,0.9956297082966736
527,8,12400.0,0.9956297082966736
528,8,12300.0,0.9956297082966736
529,8,6183.072659,0.9956297082966736
530,8,51134.309432,0.9956297082966736
531,8,7700.0,0.9956297082966736
532,8,10100.0,0.9956297082966736
533,8,155.268553,0.9956297082966736
534,8,12.315757,0.9956297082966736
535,8,11218.841,0.9956297082966736
536,8,2555.255111,0.9956297082966736
537,8,29956.776797,0.9956297082966736
538,8,21493.24,0.9956297082966736
539,8,2797.526766,0.9956297082966736
540,8,2603.59431,0.9956297082966736
541,8,721.715899,0.9956297082966736
542,8,20000.0,0.9956297082966736
543,8,3216.708,0.9956297082966736
544,8,11.369538,0.9956297082966736
545,8,6187.227568,0.9956297082966736
546,8,10000.0,0.9956297082966736
547,8,6433.846741,0.9956297082966736
548,8,124.361069,0.9956297082966736
549,8,363725.742048,0.9956297082966736
550,8,694392.845888,0.9956297082966736
551,8,363725.742048,0.9956297082966736
552,8,2500.0,0.9956297082966736
553,8,25847.285817,0.9956297082966736
554,8,25847.285817,0.9956297082966736
555,8,206577.581713,0.9956297082966736
556,8,179119.056686,0.9956297082966736
557,8,10917.699737,0.9956297082966736
558,8,18441.306949,0.9956297082966736
559,8,90911.977321,0.9956297082966736
560,8,128.435996,0.9956297082966736
561,8,30695.452165,0.9956297082966736
562,8,30775.938508,0.9956297082966736
563,8,61471.390674,0.9956297082966736
564,8,61471.390674,0.9956297082966736
565,8,4050.814896,0.9956297082966736
566,8,53740.355764,0.9956297082966736
567,8,55945.844932,0.9956297082966736
568,8,128.634963,0.9956297082966736
569,8,134324.14,0.9956297082966736
570,8,10196.50881,0.9956297082966736
571,8,7168.026841,0.9956297082966736
572,8,4083.157612,0.9956297082966736
573,8,0.0,0.9956297082966736
574,8,31379.31928,0.9956297082966736
575,8,31379.31928,0.9956297082966736
576,8,704758.624252,0.9956297082966736
577,8,10000.0,0.9956297082966736
578,8,1140.133713,0.9956297082966736
579,8,1109.477424,0.9956297082966736
580,8,10000.0,0.9956297082966736
581,8,10000.0,0.9956297082966736
582,8,12800.0,0.9956297082966736
583,8,1120.865333,0.9956297082966736
584,8,96.047981,0.9956297082966736
585,8,12826.76,0.9956297082966736
586,8,16.781919,0.9956297082966736
587,8,721.7855,0.9956297082966736
588,8,717.206706,0.9956297082966736
589,8,381709.178647,0.9956297082966736
590,8,29391.048414,0.9956297082966736
591,8,10917.699,0.9956297082966736
592,8,178016.698473,0.9956297082966736
593,8,207407.746887,0.9956297082966736
594,8,35021.880804,0.9956297082966736
595,8,199095.826604,0.9956297082966736
596,8,126.7552,0.9956297082966736
597,8,15727.672514,0.9956297082966736
598,8,15727.672514,0.9956297082966736
599,8,6433.846741,0.9956297082966736
600,8,206656.180426,0.9956297082966736
601,8,514699.299389,0.9956297082966736
602,8,100000.0,0.9956297082966736
603,8,179119.056686,0.9956297082966736
604,8,2418.915517,0.9956297082966736
605,8,86931.30104,0.9956297082966736
606,8,43387.986706,0.9956297082966736
607,8,43543.314333,0.9956297082966736
608,8,23944.493878,0.9956297082966736
609,8,5401.05359,0.9956297082966736
610,8,57074.011938,0.9956297082966736
611,8,10202.40399,0.9956297082966736
612,8,10202.40399,0.9956297082966736
613,8,124.361069,0.9956297082966736
614,8,4919.976732,0.9956297082966736
615,8,694392.845888,0.9956297082966736
616,8,10000.0,0.9956297082966736
617,8,15453.696493,0.9956297082966736
618,8,100.0,0.9956297082966736
619,8,1268.79195,0.9956297082966736
620,8,290797.350033,0.9956297082966736
621,8,56976.382213,0.9956297082966736
622,8,25847.28581,0.9956297082966736
623,8,25936.615965,0.9956297082966736
624,8,25847.28581,0.9956297082966736
625,8,1094.059599,0.9956297082966736
626,8,519.095121,0.9956297082966736
627,8,206.590227,0.9956297082966736
628,8,2579.895359,0.9956297082966736
629,8,4919.976732,0.9956297082966736
630,8,1094.059599,0.9956297082966736
631,8,50.0,0.9956297082966736
632,8,233.882786,0.9956297082966736
633,8,25936.615965,0.9956297082966736
634,8,1335.857048,0.9956297082966736
635,8,26572.899999,0.9956297082966736
636,8,886.431,0.9956297082966736
637,8,429.393654,0.9956297082966736
638,8,364.48045,0.9956297082966736
639,8,4498.539827,0.9956297082966736
640,8,23944.493878,0.9956297082966736
641,8,36059.585245,0.9956297082966736
642,8,5204.015341,0.9956297082966736
643,8,5204.015341,0.9956297082966736
644,8,2002.121196,0.9956297082966736
645,8,5640.195179,0.9956297082966736
646,8,5640.195179,0.9956297082966736
647,8,112796.275611,0.9956297082966736
648,8,112796.275611,0.9956297082966736
649,8,79824.621717,0.9956297082966736
650,8,26572.941201,0.9956297082966736
651,8,6436.656395,0.9956297082966736
652,8,36059.585245,0.9956297082966736
653,8,79784.532916,0.9956297082966736
654,8,6497.520686,0.9956297082966736
655,8,932.2561,0.9956297082966736
656,8,110290.940631,0.9956297082966736
657,8,33730.547223,0.9956297082966736
658,8,2591.847,0.9956297082966736
659,8,41321.767193,0.9956297082966736
660,8,41321.767193,0.9956297082966736
661,8,32812.928425,0.9956297082966736
662,8,2591.847477,0.9956297082966736
663,8,2651.17,0.9956297082966736
664,8,12277.087216,0.9956297082966736
665,8,30.0,0.9956297082966736
666,8,48.741213,0.9956297082966736
667,8,92.576471,0.9956297082966736
668,8,5401.05359,0.9956297082966736
669,8,14201.339321,0.9956297082966736
670,8,7845.57439,0.9956297082966736
671,8,45.572314,0.9956297082966736
672,8,3334.369115,0.9956297082966736
673,8,18748.092034,0.9956297082966736
674,8,135324.29488,0.9956297082966736
675,8,6491.449416,0.9956297082966736
676,8,555.456,0.9956297082966736
677,8,23526.440696,0.9956297082966736
678,8,71573.828616,0.9956297082966736
679,8,76102.842912,0.9956297082966736
680,8,5300.0,0.9956297082966736
681,8,3440.305954,0.9956297082966736
682,8,20000.0,0.9956297082966736
683,8,20000.0,0.9956297082966736
684,8,20000.0,0.9956297082966736
685,8,546.043078,0.9956297082966736
686,8,20000.0,0.9956297082966736
687,8,20000.0,0.9956297082966736
688,8,20000.0,0.9956297082966736
689,8,20000.0,0.9956297082966736
690,8,3952.533378,0.9956297082966736
691,8,13536.004643,0.9956297082966736
692,8,13536.004643,0.9956297082966736
693,8,116150.92707,0.9956297082966736
694,8,57741.749827,0.9956297082966736
695,8,227808.376281,0.9956297082966736
696,8,147.665385,0.9956297082966736
697,8,53196.051871,0.9956297082966736
698,8,6000.0,0.9956297082966736
699,8,24950.224617,0.9956297082966736
700,8,300483.977,0.9956297082966736
701,8,50000.0,0.9956297082966736
702,8,2651.170697,0.9956297082966736
703,8,1025.258,0.9956297082966736
704,8,226323.08114,0.9956297082966736
705,8,57855.912913,0.9956297082966736
706,8,71723.814662,0.9956297082966736
707,8,119385.581516,0.9956297082966736
708,8,3972.072809,0.9956297082966736
709,8,4665.87909,0.9956297082966736
710,8,14170.726105,0.9956297082966736
711,8,57831.604321,0.9956297082966736
712,8,20000.0,0.9956297082966736
713,8,20000.0,0.9956297082966736
714,8,20000.0,0.9956297082966736
715,8,20000.0,0.9956297082966736
716,8,11964.563324,0.9956297082966736
717,8,16897.869906,0.9956297082966736
718,8,41.703468,0.9956297082966736
719,8,435415.662122,0.9956297082966736
720,8,431679.420161,0.9956297082966736
721,8,867095.082284,0.9956297082966736
722,8,74090.936112,0.9956297082966736
723,8,147.677364,0.9956297082966736
724,8,300483.977196,0.9956297082966736
725,8,31649.486071,0.9956297082966736
726,8,3872.8931,0.9956297082966736
727,8,6949.352,0.9956297082966736
728,8,3922.787195,0.9956297082966736
729,8,13219.929,0.9956297082966736
730,8,83080.843621,0.9956297082966736
731,8,14.211923,0.9956297082966736
732,8,73003.717996,0.9956297082966736
733,8,550.418,0.9956297082966736
734,8,278.0,0.9956297082966736
735,8,4245.472402,0.9956297082966736
736,8,220792.562827,0.9956297082966736
737,8,195.3415,0.9956297082966736
738,8,101.823911,0.9956297082966736
739,8,10032.140098,0.9956297082966736
740,8,2446.812416,0.9956297082966736
741,8,1465.613159,0.9956297082966736
742,8,209004.050621,0.9956297082966736
743,8,278.0,0.9956297082966736
744,8,2446.812416,0.9956297082966736
745,8,3688.228374,0.9956297082966736
746,8,10133.23541,0.9956297082966736
747,8,993.54784,0.9956297082966736
748,8,10132.238933,0.9956297082966736
749,8,14057.381775,0.9956297082966736
750,8,3688.228374,0.9956297082966736
751,8,2509.40325,0.9956297082966736
752,8,5659461.759582,0.9956297082966736
753,8,71723.814662,0.9956297082966736
