snapped_at,price,market_cap,total_volume
2021-10-26 00:00:00 UTC,0.03824066783858705,2094683.667795071,44581.956841661726
2021-10-27 00:00:00 UTC,0.03864907321283796,2111558.596462255,109920.33304231189
2021-10-28 00:00:00 UTC,0.03584522322629719,1936635.6397477423,42328.680898084705
2021-10-29 00:00:00 UTC,0.03739788523153819,2040890.4017758567,50866.14932664432
2021-10-30 00:00:00 UTC,0.040034071461940116,2157588.879984071,51121.497296498135
2021-10-31 00:00:00 UTC,0.038228658481534575,2101118.401896653,33571.44294072535
2021-11-01 00:00:00 UTC,0.04085113678542198,2229414.833240792,58895.40247953703
2021-11-02 00:00:00 UTC,0.0422972404012428,2334037.517626662,57341.6816670464
2021-11-03 00:00:00 UTC,0.04106230886178406,2212867.0267381095,54287.06773347096
2021-11-04 00:00:00 UTC,0.042612608697137566,2324105.3274801364,41667.91560025058
2021-11-05 00:00:00 UTC,0.04132109347270597,2212901.770009628,27154.062973631866
2021-11-06 00:00:00 UTC,0.03929634322210515,2134626.9336611573,31939.199732611356
2021-11-07 00:00:00 UTC,0.040715240135927616,2218974.274720898,49133.60287524687
2021-11-08 00:00:00 UTC,0.04250721087676535,2320438.4761780472,43365.61621515961
2021-11-09 00:00:00 UTC,0.04283462076984611,2356440.22117552,84059.74637906856
2021-11-10 00:00:00 UTC,0.04017508362062121,2182997.0688725105,61534.425554248905
2021-11-11 00:00:00 UTC,0.039075754705921284,2120222.21273457,93880.79526220993
2021-11-12 00:00:00 UTC,0.04121434878767414,2242330.31955985,37354.623210098165
2021-11-13 00:00:00 UTC,0.04302596753260837,2355562.761895565,73178.45791360427
2021-11-14 00:00:00 UTC,0.04457807358712397,2423842.1728100185,32363.014026393845
2021-11-15 00:00:00 UTC,0.045698508814946116,2514339.5847621225,43774.34330676278
2021-11-16 00:00:00 UTC,0.04433813254959353,2426152.1308559356,38321.0828400643
2021-11-17 00:00:00 UTC,0.042914600562152294,2348060.1393803437,48847.91929917766
2021-11-18 00:00:00 UTC,0.04064993419033989,2211608.394960188,36199.024403228
2021-11-19 00:00:00 UTC,0.0425420167908664,2345578.1667869263,54916.186390612405
2021-11-20 00:00:00 UTC,0.04251476898963025,2300208.6014706944,42051.88123457015
2021-11-21 00:00:00 UTC,0.04382377754832493,2391668.5523250527,37279.14810855784
2021-11-22 00:00:00 UTC,0.04301061340113551,2344899.4309969596,42417.5157554951
2021-11-23 00:00:00 UTC,0.04071789449649174,2222043.6878652084,36140.40097027785
2021-11-24 00:00:00 UTC,0.04191129443744412,2277023.2662437656,59925.90860105549
2021-11-25 00:00:00 UTC,0.040427912680367536,2202665.380633331,46916.727925212996
2021-11-26 00:00:00 UTC,0.041536205243862985,2261913.5682636946,57879.39792344303
2021-11-27 00:00:00 UTC,0.040744025112577,2217056.9566339096,52352.54874758635
2021-11-28 00:00:00 UTC,0.040330646137548554,2201213.2740996806,56598.18601882682
2021-11-29 00:00:00 UTC,0.04221541033304158,2300003.125628364,48653.574784608725
2021-11-30 00:00:00 UTC,0.03932015348580879,2139724.905369168,78267.1688758099
2021-12-01 00:00:00 UTC,0.03928068950990978,2148558.460316428,131784.22362929213
2021-12-02 00:00:00 UTC,0.03892217324535545,2123638.815465913,125876.57057061729
2021-12-03 00:00:00 UTC,0.037559374798183956,2052866.1751694295,206983.88053281486
2021-12-04 00:00:00 UTC,0.03713240885283372,2030982.1884418519,167018.1466299465
2021-12-05 00:00:00 UTC,0.03550394104300407,1938679.8161473218,142700.77004505054
2021-12-06 00:00:00 UTC,0.03768488165845643,2056039.127040785,141166.39298602904
2021-12-07 00:00:00 UTC,0.03522371736050797,1926053.0150938104,149708.30442915615
2021-12-08 00:00:00 UTC,0.03970504622298074,2163425.878617595,119052.06429917546
2021-12-09 00:00:00 UTC,0.034052351589309124,1858877.2043444242,131017.41554474733
2021-12-10 00:00:00 UTC,0.03356264929991564,1837624.701528213,107614.28403910187
2021-12-11 00:00:00 UTC,0.03334724890874263,1825763.9890889723,124976.34044973573
2021-12-12 00:00:00 UTC,0.03437409116630327,1879255.8058814374,88569.28992130657
2021-12-13 00:00:00 UTC,0.03302329799685487,1796929.081171376,110529.9395007853
2021-12-14 00:00:00 UTC,0.03356550040542777,1833328.6608790813,168349.66347339738
2021-12-15 00:00:00 UTC,0.0327546392476353,1785732.3213310505,109134.65180792479
2021-12-16 00:00:00 UTC,0.03355052250946597,1825450.0548974462,116096.00783208618
2021-12-17 00:00:00 UTC,0.03278431717819773,1792008.8867312633,79614.38138033291
2021-12-18 00:00:00 UTC,0.03065474566681771,1669573.988937295,116459.13946701198
2021-12-19 00:00:00 UTC,0.03113229256175709,1698378.1560507526,84880.17187188343
2021-12-20 00:00:00 UTC,0.031630256899966194,1718309.1000195383,94586.55135815426
2021-12-21 00:00:00 UTC,0.028923606397586094,1579591.943444636,102299.11216291797
2021-12-22 00:00:00 UTC,0.031602622440309744,1739734.5565314665,104636.16807365287
2021-12-23 00:00:00 UTC,0.032208630095469606,1758951.2369658374,76307.94129798154
2021-12-24 00:00:00 UTC,0.028510101915892407,1555628.9157938703,35328.692230754
2021-12-25 00:00:00 UTC,0.029515254099883592,1610953.06932773,38058.149833758034
2021-12-26 00:00:00 UTC,0.02704542983927301,1479574.0913259622,7592.974880966337
2021-12-27 00:00:00 UTC,0.027110525215161826,1479419.118610493,14850.03148235634
2021-12-28 00:00:00 UTC,0.026583640923505653,1451694.4287401095,6775.256647192734
2021-12-29 00:00:00 UTC,0.02610513586525563,1424510.4649086157,3909.5101041511493
2021-12-30 00:00:00 UTC,0.025282904377779677,1372491.599302689,8749.132004498868
2021-12-31 00:00:00 UTC,0.025262367348446883,1377795.1993148804,3042.55060788551
2022-01-01 00:00:00 UTC,0.025729540165831132,1413401.1716562924,3860.837932553725
2022-01-02 00:00:00 UTC,0.026308598870140705,1437223.566109483,44997.041429015066
2022-01-03 00:00:00 UTC,0.026195197129794096,1425414.0599182996,20043.98981782103
2022-01-04 00:00:00 UTC,0.026609599767392238,1454596.7520295794,3205.526702780218
2022-01-05 00:00:00 UTC,0.024709462816195776,1377193.1361081908,21986.92999183213
2022-01-06 00:00:00 UTC,0.02532457821095861,1384516.9150370874,18996.577729500495
2022-01-07 00:00:00 UTC,0.024360865709737778,1331307.2104541657,12748.348191951727
2022-01-08 00:00:00 UTC,0.0254823754036067,1390097.0005348811,112783.02522434309
2022-01-09 00:00:00 UTC,0.025985701007856608,1420646.9866145079,12921.441543862124
2022-01-10 00:00:00 UTC,0.027367340138511765,1493633.4321045366,15296.123643207393
2022-01-11 00:00:00 UTC,0.026635554630608304,1453019.690802157,16673.97426346419
2022-01-12 00:00:00 UTC,0.02446326227414613,1336882.103655814,119669.68499966788
2022-01-13 00:00:00 UTC,0.025770283742565746,1406335.8260652665,175923.8314077456
2022-01-14 00:00:00 UTC,0.026127195771440227,1429644.517318306,88321.33466391929
2022-01-15 00:00:00 UTC,0.02527832020875703,1377392.9638540433,66520.22503362942
2022-01-16 00:00:00 UTC,0.026435977761921754,1486529.8939058115,221941.95852420814
2022-01-17 00:00:00 UTC,0.02508327721234336,1376897.567040437,178001.4845213903
2022-01-18 00:00:00 UTC,0.025078326331414668,1372434.3385680886,145994.95026651555
2022-01-19 00:00:00 UTC,0.024130636529775165,1317203.2081768562,144844.57164453928
2022-01-20 00:00:00 UTC,0.025631863032764778,1392531.8953429128,176181.27123849676
2022-01-21 00:00:00 UTC,0.026960040127373,1476889.0491459395,152490.81920153936
2022-01-22 00:00:00 UTC,0.02368856743339888,1297076.1803082663,141336.1288514491
2022-01-23 00:00:00 UTC,0.023661809477648305,1292333.2426593783,143309.40522541036
2022-01-24 00:00:00 UTC,0.023806236094118003,1299628.2651572556,146766.02492144247
2022-01-25 00:00:00 UTC,0.024364397193667033,1334987.403284786,218452.76552751826
2022-01-26 00:00:00 UTC,0.022564951037508715,1231218.234061292,172277.52699131053
2022-01-27 00:00:00 UTC,0.022365321393290363,1230698.005387294,181174.32967384986
2022-01-28 00:00:00 UTC,0.022073192913025504,1201187.9736481665,175135.32887332948
2022-01-29 00:00:00 UTC,0.021659134562983958,1183441.7219788046,146580.67725740036
2022-01-30 00:00:00 UTC,0.021981064748738902,1197942.1583420588,153742.2053563829
2022-01-31 00:00:00 UTC,0.021897315971947377,1196100.0273499822,149763.58928581647
2022-02-01 00:00:00 UTC,0.021123987802710277,1144016.269623264,162977.33708690948
2022-02-02 00:00:00 UTC,0.024543790419539045,1323646.184975956,307597.919295667
2022-02-03 00:00:00 UTC,0.022747827411710216,1243856.0490992733,200307.30081169095
2022-02-04 00:00:00 UTC,0.02205227375499435,1207342.1772022764,173826.4000756612
2022-02-05 00:00:00 UTC,0.023302090454716495,1264649.5310223242,186124.3872644632
2022-02-06 00:00:00 UTC,0.023666920728492243,1293582.0455048261,164712.91841265134
2022-02-07 00:00:00 UTC,0.021607144572775655,1179298.8803328215,249623.79672881885
2022-02-08 00:00:00 UTC,0.022051028801402035,1201829.934884859,174824.24324222928
2022-02-09 00:00:00 UTC,0.022537846503332026,1228143.1078607452,159421.029521147
2022-02-10 00:00:00 UTC,0.022134324716089598,1208475.2505315274,155611.92612434403
2022-02-11 00:00:00 UTC,0.021585819601610663,1177721.6623154988,173450.72126556758
2022-02-12 00:00:00 UTC,0.029068754529477978,1589693.0312664658,427777.4804188124
2022-02-13 00:00:00 UTC,0.02447742482636784,1333962.3375901983,329574.90289410413
2022-02-14 00:00:00 UTC,0.02533608029734594,1382753.37880701,330321.2623688966
2022-02-15 00:00:00 UTC,0.02378725291487245,1298647.5874857449,206066.43394945742
2022-02-16 00:00:00 UTC,0.024593392742603207,1346265.0666567897,177786.24851251123
2022-02-17 00:00:00 UTC,0.024573293855833667,1342580.9979559053,239015.03965013174
2022-02-18 00:00:00 UTC,0.02412557835875823,1315011.573893712,180835.92977524534
2022-02-19 00:00:00 UTC,0.023685881509754522,1292731.2287426577,161953.46052143932
2022-02-20 00:00:00 UTC,0.023949807856033806,1309550.7924827652,284582.0884793396
2022-02-21 00:00:00 UTC,0.022908176737063274,1248600.940643082,174618.41746049945
2022-02-22 00:00:00 UTC,0.02274384356896649,1240527.892663966,170831.29511230317
2022-02-23 00:00:00 UTC,0.02259086474675265,1234127.7252801484,48868.91239253523
2022-02-24 00:00:00 UTC,0.022159559724488107,1210873.1073542333,32397.211758338668
2022-02-25 00:00:00 UTC,0.022227806759478275,1215298.4039728025,109265.40233866432
2022-02-26 00:00:00 UTC,0.022156382406683935,1208474.554208648,95794.56249141987
2022-02-27 00:00:00 UTC,0.022315244021869674,1218924.5995507634,75065.20372415167
2022-02-28 00:00:00 UTC,0.021536924233512205,1175438.8946417249,123850.75860136039
2022-03-01 00:00:00 UTC,0.022475033430489684,1223870.4172089524,126462.8249899186
2022-03-02 00:00:00 UTC,0.02172394059645222,1183268.6196936406,111651.78212224616
2022-03-03 00:00:00 UTC,0.02231259670640486,1217596.9655805568,120732.70913364587
2022-03-04 00:00:00 UTC,0.021426836349959993,1170208.3642793866,107990.96991109912
2022-03-05 00:00:00 UTC,0.023076039002399736,1257347.8749265117,135099.4275779939
2022-03-06 00:00:00 UTC,0.021590335108472726,1175650.9911042058,122391.15046071903
2022-03-07 00:00:00 UTC,0.02212812523644516,1207588.7324422295,105022.58408828598
2022-03-08 00:00:00 UTC,0.020794984477495296,1131078.9983407788,129889.5785024814
2022-03-09 00:00:00 UTC,0.021788839021660688,1188715.9376215937,104318.11243833948
2022-03-10 00:00:00 UTC,0.02170948020696729,1185558.3778091168,111383.96475609756
2022-03-11 00:00:00 UTC,0.021021190438291072,1147237.371499819,102285.95392711862
2022-03-12 00:00:00 UTC,0.02098093720375428,1147586.771346573,162910.32282879984
2022-03-13 00:00:00 UTC,0.0211375005543149,1150296.9319985018,119452.76617927529
2022-03-14 00:00:00 UTC,0.020232846050332688,1099708.4631480312,124719.29904542676
2022-03-15 00:00:00 UTC,0.020007341185441025,1096734.9180430104,102218.56812827269
2022-03-16 00:00:00 UTC,0.020039620322719644,1098079.5750227373,120981.22707690907
2022-03-17 00:00:00 UTC,0.020450162147960388,1113484.8802954266,117972.59740008322
2022-03-18 00:00:00 UTC,0.020035366424390574,1093376.144967677,97080.72343185374
2022-03-19 00:00:00 UTC,0.01960959451925916,1071004.0205081308,116779.56031983616
2022-03-20 00:00:00 UTC,0.019531469514632673,1065415.7186021253,112373.48454308667
2022-03-21 00:00:00 UTC,0.0194289856367471,1062246.5018206097,111378.74026698027
2022-03-22 00:00:00 UTC,0.019489509279900848,1064082.274492415,107587.8730156243
2022-03-23 00:00:00 UTC,0.019288445097655926,1050958.7945825416,121575.42282537476
2022-03-24 00:00:00 UTC,0.019029123575813166,1036459.6828122463,125622.78767733634
2022-03-25 00:00:00 UTC,0.018476889445051804,1008548.8887697813,106570.343852079
2022-03-26 00:00:00 UTC,0.019012621295835672,1037225.6944832157,103290.53400232695
2022-03-27 00:00:00 UTC,0.018176459016875524,988758.2449303211,114350.87430694785
2022-03-28 00:00:00 UTC,0.01891322712462945,1030225.2254421493,137654.5422130034
2022-03-29 00:00:00 UTC,0.01888005957019146,1028930.3658614368,126745.00711605721
2022-03-30 00:00:00 UTC,0.014925166458758046,814420.0456682559,187007.90937725114
2022-03-31 00:00:00 UTC,0.01422966434714603,776944.1606251235,35355.78310996938
2022-04-01 00:00:00 UTC,0.013981839269220846,764125.7040315942,18195.002715144325
2022-04-02 00:00:00 UTC,0.014618754648763548,797967.0506592604,48389.727674481255
2022-04-03 00:00:00 UTC,0.013772047643145565,757972.303734916,51252.0847871991
2022-04-04 00:00:00 UTC,0.013507347797468403,737062.950824029,82411.52428890116
2022-04-05 00:00:00 UTC,0.01354453843846218,738368.3925760749,92459.67584454888
2022-04-06 00:00:00 UTC,0.013028740131295584,715592.3177677541,101565.59837875502
2022-04-07 00:00:00 UTC,0.011202285688575207,611093.5862512576,134720.9400957461
2022-04-08 00:00:00 UTC,0.011228301009573328,612994.7595856646,85495.36202867344
2022-04-09 00:00:00 UTC,0.01118455196444471,611107.7155229987,81217.42484665796
2022-04-10 00:00:00 UTC,0.010403402133179977,568299.7980383317,78845.63792928272
2022-04-11 00:00:00 UTC,0.010618547899915362,579588.1816855887,77990.11075654696
2022-04-12 00:00:00 UTC,0.010307012782928213,559459.7485574924,75760.56798840538
2022-04-13 00:00:00 UTC,0.009311201054861787,507983.0334885976,117428.42813866687
2022-04-14 00:00:00 UTC,0.009355386643153909,510037.9762981374,75637.24234574454
2022-04-15 00:00:00 UTC,0.009132595081577207,508025.02231371624,85487.84683447459
2022-04-16 00:00:00 UTC,0.009115608016967572,496975.4716986416,89988.4364198055
2022-04-17 00:00:00 UTC,0.010793317084213954,613388.3022023046,201168.2080664374
2022-04-18 00:00:00 UTC,0.011152505267241685,605673.0475652685,335730.29360434064
2022-04-19 00:00:00 UTC,0.010130360229338402,553901.9686968856,121689.11374030123
2022-04-20 00:00:00 UTC,0.010035481200644786,547235.128802274,83273.30497053366
2022-04-21 00:00:00 UTC,0.010205283525852574,557507.5866491934,93798.42862373298
2022-04-22 00:00:00 UTC,0.01002307845978027,546267.0956283252,84735.59526476977
2022-04-23 00:00:00 UTC,0.010005386047086562,551027.5109272497,74619.97324388729
2022-04-24 00:00:00 UTC,0.009999285294819171,541298.0140806888,78417.12544605641
2022-04-25 00:00:00 UTC,0.009702026924257114,530192.4075651383,93770.31947583484
2022-04-26 00:00:00 UTC,0.009819961711194748,540283.4408068504,117270.94267836207
2022-04-27 00:00:00 UTC,0.009814215257879972,535670.1910183496,81205.17523324568
2022-04-28 00:00:00 UTC,0.0096241033840943,525224.5739093111,81434.3988874579
2022-04-29 00:00:00 UTC,0.009509399372449344,520166.04343550233,101260.12495947423
2022-04-30 00:00:00 UTC,0.00941083591597632,513588.2017350624,92381.77594309718
2022-05-01 00:00:00 UTC,0.009408181596460648,513313.05933098024,79271.33284082421
2022-05-02 00:00:00 UTC,0.009219220313729537,503999.95061352785,81466.54473540769
2022-05-03 00:00:00 UTC,0.008125109566915102,447137.6095160055,98402.91503753365
2022-05-04 00:00:00 UTC,0.007905689494664577,427267.2807820583,93832.11583521978
2022-05-05 00:00:00 UTC,0.008017941925058966,437943.25423520245,91497.43323817577
2022-05-06 00:00:00 UTC,0.008034063777806218,438510.09924190363,95263.34697116967
2022-05-07 00:00:00 UTC,0.008024962213362132,437915.24852785666,59762.31161038674
2022-05-08 00:00:00 UTC,0.008614740106712425,469847.93579679535,79289.72466232741
2022-05-09 00:00:00 UTC,0.008626215003058163,466396.31842330896,88199.63051088195
2022-05-10 00:00:00 UTC,0.007923696168272881,433535.19588696526,86481.03723099272
2022-05-11 00:00:00 UTC,0.008014473747926344,437888.7446023222,65222.27763302174
2022-05-12 00:00:00 UTC,0.006070571195495798,323901.73284555797,90604.19617778771
2022-05-13 00:00:00 UTC,0.006425069151386058,349722.70766061306,85954.30507370876
2022-05-14 00:00:00 UTC,0.0076125005874639615,415646.89052382624,33540.634766532145
2022-05-15 00:00:00 UTC,0.007565652494281893,399934.80368418153,5246.78055535054
2022-05-16 00:00:00 UTC,0.007292908075311776,398022.9721786289,4898.496642902471
2022-05-17 00:00:00 UTC,0.007311020571219961,399063.19213468727,3163.0355809523403
2022-05-18 00:00:00 UTC,0.007439007492185757,406087.5095055977,4062.575495790828
2022-05-19 00:00:00 UTC,0.00748512324234594,408616.4421483621,452.62426815592374
2022-05-20 00:00:00 UTC,0.007322839375194349,399157.7393216293,35681.46427040797
2022-05-21 00:00:00 UTC,0.0074581785475511895,416289.28435811703,1526.3176886853448
2022-05-22 00:00:00 UTC,0.00744508980195059,398338.7116360488,3409.4902976639323
2022-05-23 00:00:00 UTC,0.007416014115210321,419360.61022145225,1983.1153829447583
2022-05-24 00:00:00 UTC,0.007607990080112586,404278.86228678684,2003.9564528547883
2022-05-25 00:00:00 UTC,0.0073913390220714595,415721.12362063664,3153.7581027658644
2022-05-26 00:00:00 UTC,0.007699168857545777,399058.3227814333,1385.0988758505393
2022-05-27 00:00:00 UTC,0.007116913798694731,408557.14430783544,1837.6905299037892
2022-05-28 00:00:00 UTC,0.007297410992167361,407500.57292918465,2282.499101266094
2022-05-29 00:00:00 UTC,0.007165388876367954,403981.00861353124,67199.74731561774
2022-05-30 00:00:00 UTC,0.007227029847532997,399101.68459057243,68198.70699375383
2022-05-31 00:00:00 UTC,0.00793742690327713,424879.0641397444,84496.2823391981
2022-06-01 00:00:00 UTC,0.007812302318493167,421772.63028283836,62463.45920877209
2022-06-02 00:00:00 UTC,0.007402306210427776,416982.3067222763,70082.13540276485
2022-06-03 00:00:00 UTC,0.007322349339456441,413114.51657126786,68942.5233410134
2022-06-04 00:00:00 UTC,0.007333753577245563,404444.7720311758,80820.43034911205
2022-06-05 00:00:00 UTC,0.00768587988036276,400254.76241615275,61578.7676875369
2022-06-06 00:00:00 UTC,0.007622395737067156,416412.44587968785,71996.66824446974
2022-06-07 00:00:00 UTC,0.007540129141654002,415674.57305468776,70989.9916613233
2022-06-08 00:00:00 UTC,0.00763235041300974,416297.68887843814,93813.83355054315
2022-06-09 00:00:00 UTC,0.0077806594431888525,415506.6415952268,83190.37583537973
2022-06-10 00:00:00 UTC,0.008062157097745356,440241.44837723277,75132.84024921652
2022-06-11 00:00:00 UTC,0.007827482235444425,423009.7902068828,3674.6248078822523
2022-06-12 00:00:00 UTC,0.006577541450202094,357612.0322565026,5357.10535365618
2022-06-13 00:00:00 UTC,0.006378964302237748,344972.8983774217,4722.701599051323
2022-06-14 00:00:00 UTC,0.0061932570152033,337550.9468533036,4310.184654850212
2022-06-15 00:00:00 UTC,0.0060966073624324725,343946.981952516,1887.1756908489037
2022-06-16 00:00:00 UTC,0.006145899316643128,339842.25580585725,5144.620537103001
2022-06-17 00:00:00 UTC,0.006303273634492275,339894.1877134818,1603.5816441154889
2022-06-18 00:00:00 UTC,0.006157706362042468,336040.5443094902,2108.683133354502
2022-06-19 00:00:00 UTC,0.006013071071519475,323417.8166164132,2661.6141127863434
2022-06-20 00:00:00 UTC,0.00615025785342247,340106.9691222228,4264.941019932582
2022-06-21 00:00:00 UTC,0.00620131171028578,343429.85102017544,2003.9898180436282
2022-06-22 00:00:00 UTC,0.006383472288921202,349190.3316734017,3843.007890509418
2022-06-23 00:00:00 UTC,0.0061142426804371725,343140.7296449961,2889.604633698759
2022-06-24 00:00:00 UTC,0.006202669226462146,338870.80998940254,2427.6219302278387
2022-06-25 00:00:00 UTC,0.0059932978343982535,338017.1940236618,1702.4357747273818
2022-06-26 00:00:00 UTC,0.005999035409548823,327693.06126271444,1030.5519734320187
2022-06-27 00:00:00 UTC,0.006209321204189061,333841.1306513757,2906.743439959819
2022-06-28 00:00:00 UTC,0.006005417685378465,338632.0134200708,1121.7010176872473
2022-06-29 00:00:00 UTC,0.006099188586117021,338368.4627234491,1366.9416376509892
2022-06-30 00:00:00 UTC,0.0038622164797289956,210354.91217714816,103349.9268944838
2022-07-01 00:00:00 UTC,0.003703196108880436,205408.8627275968,22147.642306457627
2022-07-02 00:00:00 UTC,0.0035431925403009443,200251.27095872164,5315.156232314009
2022-07-03 00:00:00 UTC,0.0037382154327048247,204002.25002558617,14050.502261551828
2022-07-04 00:00:00 UTC,0.003594379396993635,205325.27559886876,2607.8386180344824
2022-07-05 00:00:00 UTC,0.003685583338345346,209900.42928903006,6996.012985777075
2022-07-06 00:00:00 UTC,0.003620937745098132,202067.87328950266,3674.118821971329
2022-07-07 00:00:00 UTC,0.003815550815035934,208635.90977399854,41642.67598808294
2022-07-08 00:00:00 UTC,0.003844565512043988,209754.25161182892,11855.091727650388
2022-07-09 00:00:00 UTC,0.0036601445483647826,198625.49199769218,4215.822417574961
2022-07-10 00:00:00 UTC,0.0037589429774942825,201470.39215428077,74334.69161143892
2022-07-11 00:00:00 UTC,0.0037495358087809936,204420.17342582264,76059.74064692749
2022-07-12 00:00:00 UTC,0.0038577564269377832,210691.7524235372,145459.66583626004
2022-07-13 00:00:00 UTC,0.0037156274539502723,203144.67015408305,101925.99775192137
2022-07-14 00:00:00 UTC,0.0036679863570132174,200214.1000795626,96496.21838961681
2022-07-15 00:00:00 UTC,0.0037255489312996225,203089.12233899767,66203.46200402746
2022-07-16 00:00:00 UTC,0.0037702324103889105,205283.45706055217,49448.82506785983
2022-07-17 00:00:00 UTC,0.0037060939961286606,202250.193105403,48039.14982059326
2022-07-18 00:00:00 UTC,0.003709731764605491,202649.07499305133,59368.90677138638
2022-07-19 00:00:00 UTC,0.003876810171662375,210604.0395752062,66515.48921677827
2022-07-20 00:00:00 UTC,0.0038065926859322534,207606.38280433355,66400.33707165523
2022-07-21 00:00:00 UTC,0.0038518536612337784,208940.30759275387,61542.29758834995
2022-07-22 00:00:00 UTC,0.003830146546810518,209682.29861650767,46563.24609723571
2022-07-23 00:00:00 UTC,0.0038175956597650052,208203.2271974586,63194.15954583535
2022-07-24 00:00:00 UTC,0.003798119911305319,206639.65467424825,66729.31368401684
2022-07-25 00:00:00 UTC,0.003976022055711923,217359.2771240199,66058.0423615398
2022-07-26 00:00:00 UTC,0.004002844551320382,219368.53655704056,101666.27448256142
2022-07-27 00:00:00 UTC,0.003889691754881652,212404.13778565748,69671.74588255068
2022-07-28 00:00:00 UTC,0.004125831875817373,221274.3548798515,73802.39314600515
2022-07-29 00:00:00 UTC,0.0041323004190820965,225288.3575204392,60231.42733441208
2022-07-30 00:00:00 UTC,0.004068926983585513,223507.86318633854,63944.19611301083
2022-07-31 00:00:00 UTC,0.0040133129843491,223235.5728074003,58118.06756433179
2022-08-01 00:00:00 UTC,0.0043032615981207605,229333.89198650856,65055.47405628141
2022-08-02 00:00:00 UTC,0.004569779945388739,250866.33607947937,98952.93366214904
2022-08-03 00:00:00 UTC,0.004898549608421178,267416.580961814,89742.11108674102
2022-08-04 00:00:00 UTC,0.005057440721973399,276992.0932838709,71481.67880795502
2022-08-05 00:00:00 UTC,0.00499450791540416,276513.58843148,62419.29524069264
2022-08-06 00:00:00 UTC,0.005045633655203109,275483.7780578399,73494.3072953348
2022-08-07 00:00:00 UTC,0.005060380051767051,276664.9055089904,58336.75921647559
2022-08-08 00:00:00 UTC,0.00476890822357478,257865.1730414973,71726.61931545194
2022-08-09 00:00:00 UTC,0.00481663742766845,263822.1663862763,66761.14809006207
2022-08-10 00:00:00 UTC,0.0048316327084005255,265576.3497031494,78370.95601546262
2022-08-11 00:00:00 UTC,0.005040057047218994,274802.6921073464,40990.22380110993
2022-08-12 00:00:00 UTC,0.005013176802573158,275421.5558355224,36423.361613428664
2022-08-13 00:00:00 UTC,0.004905527820537501,262075.03797942767,38011.048435194214
2022-08-14 00:00:00 UTC,0.005040965468881693,272754.1764936615,109987.299353838
2022-08-15 00:00:00 UTC,0.004977411243932194,272421.1917065148,45080.41584254412
2022-08-16 00:00:00 UTC,0.0053607910158226645,293626.27425690775,86768.87718174017
2022-08-17 00:00:00 UTC,0.005382707313493936,294296.3974490481,49261.066719569724
2022-08-18 00:00:00 UTC,0.005152340780734669,286716.62247485,43312.15994773037
2022-08-19 00:00:00 UTC,0.004965242538290792,284729.0155731162,22831.44631579561
2022-08-20 00:00:00 UTC,0.004987061953911115,268925.0028808587,49370.92637922879
2022-08-21 00:00:00 UTC,0.005137589482468322,264949.7235074213,34543.99117407104
2022-08-22 00:00:00 UTC,0.004977047030764382,270904.0469681176,13844.214889883875
2022-08-23 00:00:00 UTC,0.005005932644869951,273205.6472790236,23185.62511017196
2022-08-24 00:00:00 UTC,0.004890273481398387,266475.80839688,25965.35587335592
2022-08-25 00:00:00 UTC,0.0047752315417109205,261108.84993051583,21906.068563837278
2022-08-26 00:00:00 UTC,0.004790546761998815,261074.34129630294,32478.23238673338
2022-08-27 00:00:00 UTC,0.00463300229928897,256050.55862178997,31157.6211911606
2022-08-28 00:00:00 UTC,0.004699670969185965,257043.1056014234,21962.913288253043
2022-08-29 00:00:00 UTC,0.004726605015221859,252487.09463698763,20805.87699327184
2022-08-30 00:00:00 UTC,0.0047607147572000744,260370.5482228838,14496.215345659984
2022-08-31 00:00:00 UTC,0.004719926892788662,257407.66727540584,15924.786212809158
2022-09-01 00:00:00 UTC,0.004773232421426788,260516.70441553832,24472.614746079547
2022-09-02 00:00:00 UTC,0.004776387594521606,260617.70466599287,13086.199996023748
2022-09-03 00:00:00 UTC,0.0047925606694990686,262000.09519966683,21563.465208431426
2022-09-04 00:00:00 UTC,0.004795855183705609,261981.02153060166,18584.909661440335
2022-09-05 00:00:00 UTC,0.004769772289564206,260404.92196430496,20005.39140780802
2022-09-06 00:00:00 UTC,0.0048110771556363965,262271.9849865277,30700.852138338552
2022-09-07 00:00:00 UTC,0.004676825424492389,255806.21649096138,50846.644448457715
2022-09-08 00:00:00 UTC,0.004787250816859226,264428.74490932,23046.1528883788
2022-09-09 00:00:00 UTC,0.004690429806853305,255311.49497917513,20815.113520800893
2022-09-10 00:00:00 UTC,0.004739797954055731,257550.73302403852,37651.868964308014
2022-09-11 00:00:00 UTC,0.0047385015462205185,266120.33402208,17181.597274159372
2022-09-12 00:00:00 UTC,0.004937342841804322,269347.92978209816,35582.96760406063
2022-09-13 00:00:00 UTC,0.004862725253476454,265828.96034236194,35053.441639832476
2022-09-14 00:00:00 UTC,0.0046303957603922195,252185.66775002814,36444.92517868517
2022-09-15 00:00:00 UTC,0.004758840314348385,260104.51687298564,27937.24482080784
2022-09-16 00:00:00 UTC,0.004929373130180388,271248.3286223463,21423.360676226683
2022-09-17 00:00:00 UTC,0.005015940546103625,273113.47193063184,35775.25989753645
2022-09-18 00:00:00 UTC,0.0050619964415447,274955.9099427397,36474.31455704675
2022-09-19 00:00:00 UTC,0.005108104127307927,279432.35993236204,34942.27647228807
