"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0xdc7765c5de13097df203e64b6ca944e161b881b552e2e3f4f522afb92ccfa73f","Success","ERC-20","Swap Exact Tokens For Tokens","11668091","2021-01-16 19:22:30","0xe088fb588d2c06b4cedce88d97c18e577e0e3dea","Uniswap V2: BAC-Mars","0x462FCf3f6C89b988Ba63D93B8C8ebd58A872c4CB"," ","3,289.052038","$5.48","BAC(BAC)","0.01525608"
"0xb36b3f5887cf2101640f5179a3d8baef27beeffc5a4bfc246a03d40a440a05c2","Success","ERC-20","Stake","11668082","2021-01-16 19:20:28","0x8BD4728e9bD4dBC74511f6240E3a9c0A5199e412"," ","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","1,579.024354","$2.63","BAC(BAC)","0.00841136"
"0xcbf968aed69c2926f53ff621fa91b307d5f5df0c3143a3de3cb7c210c2206f62","Success","ERC-20","Add Liquidity","11668075","2021-01-16 19:19:05","0x9fD8ED17B655F8faeEc831B2dDfBE5a8d6f207db"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","1,282.999999","$2.14","BAC(BAC)","0.01394685"
"0xf872df89288410e8da77c3baacb84d490b37717241e31190b0e8324a483252b0","Success","ERC-20","Swap Exact Tokens For Tokens","11668054","2021-01-16 19:14:44","0xbA9366Ce37aa833eaB8f12d599977A16e470E34E"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","3,573.760243","$5.96","BAC(BAC)","0.02202163"
"0xfecde216512c94ddcc41ebf5abcb263abd25282eea4ae7b0f7073549ded79bb4","Success","ERC-20","Sell To Uniswap","11668052","2021-01-16 19:13:32","0x5Ff0F990137ED250c84C492a896cB3F980D0f6B9"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","1,891.965261","$3.15","BAC(BAC)","0.0105768"
"0x2e6f229596fcd856e10c55395b506bc1b0289c2891ddb369ab7d8e187a0fc9cc","Success","ERC-20","Remove Liquidity","11668046","2021-01-16 19:11:43","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x5Ff0F990137ED250c84C492a896cB3F980D0f6B9"," ","1,891.965261","$3.15","BAC(BAC)","0.01275894"
"0x0d53686bde5a508c97864439a67dd080fe90ca23e74e4f0f4d4dae9f0ea7082a","Success","ERC-20","Redeem","11668042","2021-01-16 19:09:59","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xdA810f3dC383072CaE90b4420bbB0a044C812C20"," ","680.115088","$1.13","BAC(BAC)","0.08509859"
"0x0d53686bde5a508c97864439a67dd080fe90ca23e74e4f0f4d4dae9f0ea7082a","Success","ERC-20","Redeem","11668042","2021-01-16 19:09:59","0xdA810f3dC383072CaE90b4420bbB0a044C812C20"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","5.001392","$0.00833637","BAC(BAC)","0.08509859"
"0x0d53686bde5a508c97864439a67dd080fe90ca23e74e4f0f4d4dae9f0ea7082a","Success","ERC-20","Redeem","11668042","2021-01-16 19:09:59","0xdA810f3dC383072CaE90b4420bbB0a044C812C20"," ","0xbA9366Ce37aa833eaB8f12d599977A16e470E34E"," ","3,573.760243","$5.96","BAC(BAC)","0.08509859"
"0xfb6a4c1c8de7fef8319283a928da73d1f3fa9bbd6f66ea7f3b3f3084ad433b93","Success","ERC-20","Swap Exact ETH For Tokens","11668030","2021-01-16 19:06:40","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x8BD4728e9bD4dBC74511f6240E3a9c0A5199e412"," ","1,579.024354","$2.63","BAC(BAC)","0.00997139"
"0xde004f4e6dda1e63cb4db761c5bc2c52e67f36e5825f1a7fc8e5128f6719d2cd","Success","ERC-20","Swap ETH For Exact Tokens","11667950","2021-01-16 18:50:11","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x8b9869a87d5d5128eb742fbaed44441e90327e10","airdropexpert.eth","800","$1.33","BAC(BAC)","0.00875347"
"0x14711e157a9dccca914753654352983d7d8beae43f3e0c19d108d8cd7e748690","Success","ERC-20","Swap","11667904","2021-01-16 18:39:58","0xF54F75716f8aCe53A2aD0EF021E3182036DfF8e1"," ","0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71"," 1inch: Router 2","41,989.1","$69.99","BAC(BAC)","0.045569"
"0x14711e157a9dccca914753654352983d7d8beae43f3e0c19d108d8cd7e748690","Success","ERC-20","Swap","11667904","2021-01-16 18:39:58","0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71","1inch: Router 2","0xe088fb588d2c06b4cedce88d97c18e577e0e3dea"," Uniswap V2: BAC-Mars","12,596.73","$21.00","BAC(BAC)","0.045569"
"0x14711e157a9dccca914753654352983d7d8beae43f3e0c19d108d8cd7e748690","Success","ERC-20","Swap","11667904","2021-01-16 18:39:58","0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71","1inch: Router 2","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","29,392.37","$48.99","BAC(BAC)","0.045569"
"0xec596ed24617c5dbcf6bcc1cd661360f85f9bb8a6620cfd26f9c9d73e9fde19a","Success","ERC-20","0x415565b0","11667892","2021-01-16 18:37:13","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x22f9dcf4647084d6c31b2765f6910cd85c178c18"," 0x: Exchange Proxy Flash Wallet","41,994.021515","$70.00","BAC(BAC)","0.03350635"
"0xec596ed24617c5dbcf6bcc1cd661360f85f9bb8a6620cfd26f9c9d73e9fde19a","Success","ERC-20","0x415565b0","11667892","2021-01-16 18:37:13","0x22f9dcf4647084d6c31b2765f6910cd85c178c18","0x: Exchange Proxy Flash Wallet","0xF54F75716f8aCe53A2aD0EF021E3182036DfF8e1"," ","41,994.021515","$70.00","BAC(BAC)","0.03350635"
"0x57d2ad8267522658f509a0dd093c38010b1768e2f6eb3cca4dc960e92156ecad","Success","ERC-20","Stake","11667837","2021-01-16 18:24:51","0x553fe0c5FefFae06b86A08C1255B12B4a9A1f1C1"," ","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","1,001.136496","$1.67","BAC(BAC)","0.00660396"
