"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0xe7e88564978f03fbd69efe6f4318ed258bdb0ba826eb8ba432693acd62ee0063","Success","ERC-20","Swap Exact Tokens For Tokens","11652393","2021-01-14 9:25:49","0x06c05D0214Ab6d293D4Ece9b7fcE7c5cF3856892"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","55,555.000653","$92.60","BAC(BAC)","0.00998154"
"0x73cf1e5f6978f333563d78c407944528fdf0ada44ffa0e1746f757a2e0a5d887","Success","ERC-20","Add Liquidity","11652392","2021-01-14 9:25:42","0x9ABDAe97DfE6AB9Dc711259862516AEe386f3DA8"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","139,855.630361","$233.11","BAC(BAC)","0.00801166"
"0x55197267c91798453221c4fcacb7c840386cb7c77ed5d1f047adc2674a38f245","Success","ERC-20","Harvest","11652385","2021-01-14 9:24:24","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x7a09f0da45A959D498c6c581D3b88bED123a6949"," ","8,392.308248","$13.99","BAC(BAC)","0.04002033"
"0x55197267c91798453221c4fcacb7c840386cb7c77ed5d1f047adc2674a38f245","Success","ERC-20","Harvest","11652385","2021-01-14 9:24:24","0x7a09f0da45A959D498c6c581D3b88bED123a6949"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","8,392.308248","$13.99","BAC(BAC)","0.04002033"
"0xf58a0f60b013630de7c3ddb7123bbefdfa93d9b7087af0952c8b948871526618","Success","ERC-20","Swap Exact Tokens For Tokens","11652381","2021-01-14 9:23:37","0x9ABDAe97DfE6AB9Dc711259862516AEe386f3DA8"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","140,000","$233.35","BAC(BAC)","0.00780609"
"0x320817a115f8ff45d64c8f5165d6c95aea6274d9f6a406d28c397661d7607f89","Success","ERC-20","Withdraw","11652376","2021-01-14 9:22:27","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","0x06c05D0214Ab6d293D4Ece9b7fcE7c5cF3856892"," ","55,555","$92.60","BAC(BAC)","0.0111797"
"0xda607abcb20bd5d5d6e9de2b9e23556e640ce426d7c73bbe35343162638b3a47","Success","ERC-20","Transfer","11652367","2021-01-14 9:20:01","0xb48184A2C2BD943107D8802b877347a277238002"," ","0x9ABDAe97DfE6AB9Dc711259862516AEe386f3DA8"," ","17,854.813","$29.76","BAC(BAC)","0.00280087"
"0xb5264c16204f4e14b77e07a7e99ebf4743c3d0277ef12571fd9756b8d7517fcb","Success","ERC-20","Stake","11652365","2021-01-14 9:19:37","0x488444Bc22fC4160AB4E898b92854fe58e2025D0"," ","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","12,087.476","$20.15","BAC(BAC)","0.0090069"
"0x3abbe35b3e7cf27df070de1ae8ddcfddcf7020d80ba431f421936f5d5a591bcb","Success","ERC-20","Swap Exact Tokens For Tokens","11652360","2021-01-14 9:18:50","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x0a7508DAC3881DA117FBdBDBDAf754EE13c63DDD"," ","2,755.915018","$4.59","BAC(BAC)","0.00806303"
"0x00184bff97eb16c4e97f1cbcbd37fb8d45d2d6721fcae247aeeae5cb12149f2d","Success","ERC-20","Swap Exact Tokens For Tokens","11652351","2021-01-14 9:17:19","0x21eDc6413eD118b7719b1B6a2E4E0fC7400C3368"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","202.78","$0.338","BAC(BAC)","0.01204194"
"0x60bf3e0103107ed6b7c74dd4c40ece88e1539407047e4773a0bb79ed2f4f61e1","Success","ERC-20","Swap Exact Tokens For Tokens","11652347","2021-01-14 9:16:33","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x2ed7aFA17473e17Ac59908F088b4371D28585476"," ","2,724.72952","$4.54","BAC(BAC)","0.01632242"
"0x209891508577868128f4f8746947ac5cfab8b8f96125bdda49b58c89b9373c52","Success","ERC-20","Swap Exact Tokens For Tokens","11652341","2021-01-14 9:16:01","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x488444Bc22fC4160AB4E898b92854fe58e2025D0"," ","5,468.766514","$9.12","BAC(BAC)","0.01408149"
"0xe404c09572ea6522e8254d78f44c06a7ca2495f1055d2145d1a23293aa23f698","Success","ERC-20","Swap Exact Tokens For Tokens","11652331","2021-01-14 9:12:43","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x488444Bc22fC4160AB4E898b92854fe58e2025D0"," ","6,618.709338","$11.03","BAC(BAC)","0.00859863"
"0x309503f5ec75928a78ad0360bbb65923929a57ede8b7bf4e1d197ee732cb5c86","Success","ERC-20","Transfer","11652328","2021-01-14 9:11:06","0x137B4B67380F0F14321C413278FC2393C822cB55"," ","0xd8e15C71964B05FFA0884C9Fa21E19F7A3c6449D"," ","970","$1.62","BAC(BAC)","0.00327159"
"0x67d744c7b4d13135fe5c0ade0881fc61374f20c4b175e6b6d0c39aed0f44a24a","Success","ERC-20","Swap Exact Tokens For Tokens","11652324","2021-01-14 9:09:50","0xd883313204Cb604B4c5589547c1683dC260d0403"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","1,000","$1.67","BAC(BAC)","0.01857996"
"0x7d0bbe912372c8aa47ed99e4f7e90f9156b162ae5313d333a34a856db49fefd4","Success","ERC-20","Stake","11652323","2021-01-14 9:09:41","0x8EE0cA2633E02Eb248424195967B60413e5baee4"," ","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","15,700.311","$26.17","BAC(BAC)","0.01051234"
"0xc545c9f8b6adf3e9230b95fddd29358d70cd5d4a59bafe44f1918c778a598399","Success","ERC-20","Swap Exact Tokens For Tokens","11652304","2021-01-14 9:06:13","0x44329A3cDf93B43317b1D9518F1D084464b34BF3"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","3,699.237595","$6.17","BAC(BAC)","0.01279735"
"0x5ffdc88d97fd8d31c4eb5abbc7182497d4f6fc425bf2640a20442e54d77e57f1","Success","ERC-20","Stake","11652303","2021-01-14 9:06:05","0xD5431FecbB14f20f8Ee68360b586D84D589F9f77"," ","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","25,284.699","$42.14","BAC(BAC)","0.01050098"
"0x1f8c2391fb1a8865cae293b409b25270a8e7aa334ff0dd6e579d8385a6c0f4d3","Success","ERC-20","Swap Exact Tokens For Tokens","11652303","2021-01-14 9:06:05","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x8EE0cA2633E02Eb248424195967B60413e5baee4"," ","15,694.995661","$26.16","BAC(BAC)","0.01031263"
