"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0xd9129c3e1c6b12fd264a1326cbe41d7ccac87a73f2d2af7181a1c7c6132daeee","Success","ERC-20","Add Liquidity","11630638","2021-01-11 1:32:05","0x77203c37b10d543278f72673e405404eE4c8DDC9"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","5,299.415512","$8.84","BAC(BAC)","0.00977853"
"0xed776ac5560ea4e30a039e9e715ac197648d2e1fea03afb371c720a9f4e26376","Success","ERC-20","Add Liquidity","11630638","2021-01-11 1:32:05","0x410Ef4DF49583dAeec7A3CB09f85C2A9Ee658AFd"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","610.249999","$1.02","BAC(BAC)","0.00895859"
"0x7e13ec239d67646d4bcfd83fcc2edc2b8ce3784f124225aed8eaf950930c3447","Error in Internal Transaction","ERC-20","Buy Bonds","11630636","2021-01-11 1:31:51","0x9b7542cb3286caafc9664A1d3C39203e22a4A8Fa"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","184.661","$0.3079","BAC(BAC)","0.00936218"
"0x1e19650406b90e74745ee3ffe7fd2021418119fbcf7d5381d4fb4ff3bde36327","Success","ERC-20","Add Liquidity","11630623","2021-01-11 1:28:13","0x9b7542cb3286caafc9664A1d3C39203e22a4A8Fa"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","27,645.008813","$46.09","BAC(BAC)","0.01725912"
"0xd142b8bdec08e93459ff1c74f7a5d6b4c104c7aae0a1317b1f4d11e4faa51c01","Success","ERC-20","Swap Tokens For Exact Tokens","11630623","2021-01-11 1:28:13","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x410Ef4DF49583dAeec7A3CB09f85C2A9Ee658AFd"," ","610.25","$1.02","BAC(BAC)","0.0072473"
"0x0b71788238f1765057be4b52e53e64d50d1d0dc28d14b53656abcf624f72d361","Success","ERC-20","Swap Exact Tokens For Tokens","11630620","2021-01-11 1:27:44","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x9b7542cb3286caafc9664A1d3C39203e22a4A8Fa"," ","27,829.669929","$46.40","BAC(BAC)","0.0206424"
"0x615be9ed3151cb3323f6e42b4a062066912f7c27b366335a9a9e73f919fe8531","Success","ERC-20","Add Liquidity","11630591","2021-01-11 1:19:05","0x829148aBa1177C4b6A6A3dbcA3E165FD34094e1b"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","11,067.420342","$18.45","BAC(BAC)","0.00891969"
"0x54ccc1e670791a5a6d2fd06cf99a72c9b1972d8bd4bcd1e7d9d0e6617437f596","Success","ERC-20","Swap Tokens For Exact Tokens","11630578","2021-01-11 1:15:59","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xe630Fda25b9C68F4fAABDA0A4Ec70e3167D93148"," ","500","$0.8337","BAC(BAC)","0.01115683"
"0x64db6873367f514b842734e53ebda9ba135677c55157468c859c705df1541b26","Success","ERC-20","Swap Exact Tokens For Tokens","11630550","2021-01-11 1:10:00","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x829148aBa1177C4b6A6A3dbcA3E165FD34094e1b"," ","11,067.420342","$18.45","BAC(BAC)","0.01083798"
"0xde245cce6ecba4cac4a0895597923282a5eb9d23fd838e3b285f7e6a637d6ef0","Success","ERC-20","Zap In","11630544","2021-01-11 1:08:49","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xd3cf4e98e1e432b3d6ae42ae406a78f2ac8293d0"," Zapper: Uniswap V2 Zap In v3.0.1","28,594.136509","$47.68","BAC(BAC)","0.02575232"
