"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0x6a7c979095b19f5c80d98635987f85972069d13a9a4d227a5d39cd7a8da65502","Success","ERC-20","Stake","11653002","2021-01-14 11:40:38","0x1C59F234acE21c1a5E640b1D645a04922C070075"," ","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","5,908.759","$9.85","BAC(BAC)","0.00933497"
"0x21c8db6efbe48f66acdaa87e34e6938bfa820b0c11da832ba948546dabb10728","Error in Internal Transaction","ERC-20","Sell To Uniswap","11653001","2021-01-14 11:40:21","0x47BB55752db81389b684E8660Ca9712470e3d843"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","595.8191","$0.9931","BAC(BAC)","0.01328635"
"0x6ca64e3c375fe16c86eb7c53628361a791f495d390e6b647df5282ab8391be40","Success","ERC-20","Remove Liquidity","11652998","2021-01-14 11:39:20","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x1C59F234acE21c1a5E640b1D645a04922C070075"," ","4,787.262249","$7.98","BAC(BAC)","0.00692848"
"0xbbe07b7766bc997ded5b4a70346f896db0c79dae5a88a02582ba5130e0cbb373","Success","ERC-20","Swap Exact Tokens For Tokens","11652987","2021-01-14 11:34:44","0x99422bA6714DdF2210f4ddE38f0cA882cAf757d3"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","11,217.802952","$18.70","BAC(BAC)","0.00709644"
"0x026b684726b0aa0edbe2714a003be03498a4b30aeba320e818d08aa2fce1f2c1","Success","ERC-20","Swap Exact Tokens For Tokens","11652984","2021-01-14 11:34:10","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x8c976eE3Dbeed3914d9c1a91D50d6dC5914aeb16"," ","2,418.863759","$4.03","BAC(BAC)","0.00538584"
"0x9784ba351ac7139fa1115b0a673409e3019554b97c4fc1ed1e13a6a93170c56d","Success","ERC-20","Exit","11652983","2021-01-14 11:34:07","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","0x99422bA6714DdF2210f4ddE38f0cA882cAf757d3"," ","11,217.802","$18.70","BAC(BAC)","0.00818662"
"0xd8e28186fb0d8ec609e3af011392f009c03a9840f5b2f43a494709a3d05eaa4c","Success","ERC-20","Stake","11652947","2021-01-14 11:27:31","0x3aB4aB79A93E1DEBb953856D19274a4c3449C328"," ","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","4,415.568","$7.36","BAC(BAC)","0.00831259"
"0x4cc104038590c3e544bd39bc46f0eb88547a0fdc68bd4be02f8d6c035e1a4d27","Success","ERC-20","Stake","11652943","2021-01-14 11:27:15","0xe9947F9D6137Be1EFc8525384C49e964aeb4bCd9"," ","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","108,876.848","$181.48","BAC(BAC)","0.00588569"
"0xecde9ce3533cf25436a46753d00a0e4e1577097b238fed51399eba4b69849a76","Success","ERC-20","Swap Exact Tokens For ETH","11652940","2021-01-14 11:26:44","0x41848aF20609cEEc2D6D7e2F513C8eDab43391fd"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","2,196.032328","$3.66","BAC(BAC)","0.01037247"
"0x51ca9906f3730b648b4634b6093456fa139529117f3c87e11bffc40d4529f0bb","Success","ERC-20","Swap Exact Tokens For Tokens","11652937","2021-01-14 11:25:20","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xe9947F9D6137Be1EFc8525384C49e964aeb4bCd9"," ","108,876.848906","$181.48","BAC(BAC)","0.00642307"
