"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0x3165d5732288db210f6f8f2fd737e48aad2dcd05029e392c88404b62939a55c3","Success","ERC-20","Swap Exact Tokens For Tokens","11664693","2021-01-16 6:33:40","0xd3B2a586180c9e306b38848D31e82F9E17D76F0C"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","694.566197","$1.16","BAC(BAC)","0.00942606"
"0x292f52bc708ec4a6421de9750f507a108b67ae82d7bb2606cf7ed5f0e4bd0f1c","Success","ERC-20","Add Liquidity","11664658","2021-01-16 6:25:46","0xDaf3f7f611eFA83033155D23C3EbC5B52dDBAeBb"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","7,303.567883","$12.17","BAC(BAC)","0.00466686"
"0x7f57838257dc6064b2db27de4ef8744c1525918475401f430d1846462903a564","Error in Internal Transaction","ERC-20","Sell To Uniswap","11664644","2021-01-16 6:21:48","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xDaf3f7f611eFA83033155D23C3EbC5B52dDBAeBb"," ","2,303.192144","$3.84","BAC(BAC)","0.00735552"
"0x5dd294ea792bcd3b31318cbb31e88d18e7548145f817074c42ba37466b8300d9","Success","ERC-20","Swap Exact Tokens For ETH","11664624","2021-01-16 6:15:45","0xa958598d228dd5fe7d4d895e8fc2ba6153fe3e6f","iampika.eth","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","986.688334","$1.64","BAC(BAC)","0.00628538"
"0xec416de6bd9f95329cfd9569fd51b34cf7965c900a0fa35498d8430c14de518d","Success","ERC-20","Remove Liquidity With Permit","11664600","2021-01-16 6:09:36","0xe088fb588d2c06b4cedce88d97c18e577e0e3dea","Uniswap V2: BAC-Mars","0xa958598d228dd5fe7d4d895e8fc2ba6153fe3e6f","iampika.eth","986.688334","$1.64","BAC(BAC)","0.00570861"
"0x4f6ebd368db8429c30650f8c28095b97199e227430f37f23b06f53e52df9dd7e","Success","ERC-20","Do Hard Work","11664583","2021-01-16 6:05:29","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xa89CBbE676562EbD0728E6cFA431DeBe77184090"," ","1,743.658925","$2.91","BAC(BAC)","0.06455798"
"0x4f6ebd368db8429c30650f8c28095b97199e227430f37f23b06f53e52df9dd7e","Success","ERC-20","Do Hard Work","11664583","2021-01-16 6:05:29","0xa89CBbE676562EbD0728E6cFA431DeBe77184090"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","1,743.658925","$2.91","BAC(BAC)","0.06455798"
"0x4fa6df8e434a6cd5cd9054b40603ec3f008c133f252b410b4ebefb17f1933113","Success","ERC-20","Add Liquidity","11664583","2021-01-16 6:05:29","0xBBb8c4b1a246A1455630397bc7821306A48F56a3"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","35,760.21197","$59.61","BAC(BAC)","0.00687013"
"0x3a4bc1c9b399fc8d96d1f6e9cc70fe8a604167058502e6cf822769e044a565f2","Success","ERC-20","Swap Exact Tokens For Tokens","11664575","2021-01-16 6:04:09","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xBBb8c4b1a246A1455630397bc7821306A48F56a3"," ","35,762.861281","$59.61","BAC(BAC)","0.00616772"
"0x7e1e8f8019e61d9cb50f2c48b6f15ae99c66751f1ac5ef6a9a2eda2fc2c481e0","Success","ERC-20","Add Liquidity","11664523","2021-01-16 5:52:24","0x462FCf3f6C89b988Ba63D93B8C8ebd58A872c4CB"," ","0xe088fb588d2c06b4cedce88d97c18e577e0e3dea"," Uniswap V2: BAC-Mars","1,540.825973","$2.57","BAC(BAC)","0.00556624"
"0xdd077d85d92aecaf814efa41c7203c75215d1e8e8f47c83c6435eb1bb9d9f7c4","Success","ERC-20","Swap Exact Tokens For Tokens","11664508","2021-01-16 5:50:19","0x343fd6cD0068aaC311D14b8ca9F28CC96620124B"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","22,101.54498","$36.84","BAC(BAC)","0.00411436"
"0xa609e96fa2d819a48b81f1f266a7889dfc994f2b2c6f8098ef13bf0178e2e7bf","Success","ERC-20","Claim Reward","11664508","2021-01-16 5:50:19","0x4b182469337d46e6603ed7e26ba60c56930a342c","Basis Cash: Boardroom","0xa9114aa398d545b5F9e7Ff2F9e0F239F88A57c2b"," ","12.233623","$0.0204","BAC(BAC)","0.00201171"
"0xc9aa0bab14bc414e17c39290c586079194a116915ffcbee34eae3c0759fd6f7d","Success","ERC-20","Add Liquidity","11664490","2021-01-16 5:46:48","0x17ec067FC8680427fda280805fd01CEa46F2F9f8"," ","0xe088fb588d2c06b4cedce88d97c18e577e0e3dea"," Uniswap V2: BAC-Mars","535.306138","$0.8923","BAC(BAC)","0.00568743"
"0x28bf26c175c540469c445c8860c3b27b53a15cee43064d9feebdec284bc6e88c","Success","ERC-20","Transfer","11664474","2021-01-16 5:43:04","0xb97a377229bff1bed964a82b09167d4cc98e2e27","hashbao.eth","0xe312b093BEAFF1C2Eb6E889B81762802E6d5a74a"," ","595,473.127435","$992.54","BAC(BAC)","0.00211044"
"0xfaec5d68e09da08427b13b53e558bb4a3530528efec9a1f0ad5aa198c7c64197","Success","ERC-20","Add Liquidity","11664465","2021-01-16 5:40:05","0xf61d6742eea5e1f29cb4b96cf7108f32424d562c","1stwealth.eth","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","296.390025","$0.494","BAC(BAC)","0.00523378"
