"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0x8f1c80988c7fa7b91c249a6baadff96f45aff462bee1391aea9edb192a3dc1e5","Success","ERC-20","Swap Tokens For Exact Tokens","11673785","2021-01-17 16:33:25","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x09be9ab0eb61327d26904bae69efdc6633d5eec8","milkbutcher.eth","30,000","$50.00","BAC(BAC)","0.00913358"
"0x084c6bf8ba7a925fac9665939a06b8c7bc5c6fb1e624a9172314bd3227144242","Success","ERC-20","Swap Exact Tokens For Tokens","11673783","2021-01-17 16:32:20","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x1d1D21b9418EC94d114c69C5d915834cd7FBad07"," ","133,291.760449","$222.17","BAC(BAC)","0.00849602"
"0x2e402df72f6490c5ab51f4df031f9f7777c6acbff16f645839ffa00051175147","Success","ERC-20","Swap Exact Tokens For Tokens","11673702","2021-01-17 16:12:27","0x27C55Dd4139752194e99f74284d2eE9b1a67b372"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","3,587.439229","$5.98","BAC(BAC)","0.01071236"
"0x854dd7087dc794f7fdce007d407d420879b43604e2b632a08439f702c3315bec","Success","ERC-20","Harvest","11673657","2021-01-17 16:02:50","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x7a09f0da45A959D498c6c581D3b88bED123a6949"," ","7,511.33037","$12.52","BAC(BAC)","0.02612438"
"0x854dd7087dc794f7fdce007d407d420879b43604e2b632a08439f702c3315bec","Success","ERC-20","Harvest","11673657","2021-01-17 16:02:50","0x7a09f0da45A959D498c6c581D3b88bED123a6949"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","7,511.33037","$12.52","BAC(BAC)","0.02612438"
"0x13a43af4f0a414eb7f8aa156ccc25c4c50ac2dcec9c93f74a219ea8478f6cf1f","Success","ERC-20","Add Liquidity","11673567","2021-01-17 15:44:37","0x6f65b46Ea2d8DA361116EEA77f2ed005DC5f4980"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","467.871559","$0.7799","BAC(BAC)","0.00837057"
"0x2bf32f891abc97eee068f80222a8149437d13efaefc3f7f53cd24fc4e07e5374","Success","ERC-20","Swap Exact Tokens For Tokens","11673546","2021-01-17 15:37:30","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x6f65b46Ea2d8DA361116EEA77f2ed005DC5f4980"," ","467.871559","$0.7799","BAC(BAC)","0.00889395"
"0x86700ce0c92869dc11244a8cbb844f64c7c5ba65b3e6d7a1d1394aa2082cf0bc","Success","ERC-20","Swap Exact Tokens For ETH","11673441","2021-01-17 15:13:08","0xBac258862A5108E41B6Ce1B462a49961C409576C"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","154.387492","$0.2573","BAC(BAC)","0.00907951"
"0x0c33ebbf3f4deacfca1159a9186f343c11c0fc4aa42fb762eb16139aefb7f420","Success","ERC-20","Remove Liquidity With Permit","11673346","2021-01-17 14:47:48","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x27C55Dd4139752194e99f74284d2eE9b1a67b372"," ","3,587.439229","$5.98","BAC(BAC)","0.00657308"
"0x800f20f692ddad88cce71160d0824a2a763b822a8d184a83d020960137b8bd42","Success","ERC-20","Swap Exact Tokens For Tokens","11673284","2021-01-17 14:33:20","0x205b993Bb19930C80FB10ddF4f4c423e49c4cAAC"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","3,056.190946","$5.09","BAC(BAC)","0.00687542"
