"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0x8b7deb45e244b2664c5e2596d054fe96e921ff1565435f39df5afa5d60616d07","Success","ERC-20","Swap Exact Tokens For ETH","11638359","2021-01-12 5:57:51","0x2De025527Eb62a4730f02B3087b2A8d0dAeeDbC1"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","7,917.360204","$13.20","BAC(BAC)","0.02100401"
"0xf60661c0ff0dcf7ca4ad1c869fe0f8311f1b801dbdfcfcc84f0e76ee3b00734c","Error in Internal Transaction","ERC-20","Buy Bonds","11638358","2021-01-12 5:57:44","0x0Af6002c304a0668C016a009Fa9B232E6AB99621"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","702.169","$1.17","BAC(BAC)","0.01188734"
"0x9f72ae14ee03b0fb23c7bb6da59f0a9565395e2329aa4f1bf3c87691759bd6d9","Success","ERC-20","Swap Exact Tokens For ETH","11638358","2021-01-12 5:57:44","0x9146FE6125233Ebd755AE390138030a1C5fA5295"," ","0x11226a039572791de8df7b9e82224b6734afdead"," Uniswap V2: BAC 3","56.847694","$0.0948","BAC(BAC)","0.00948267"
"0x1b918543e8a28dcc6b87fda2f20f2d1826df773bb8d3b1a4aca3476e91c4a9bc","Success","ERC-20","Swap Tokens For Exact Tokens","11638357","2021-01-12 5:57:34","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x7d21D6f8e03746BeF7fB64710C1569505F76dC18"," ","80,000","$133.39","BAC(BAC)","0.01076349"
"0x1612e9dc818f9f2e480384a97ad94ccaabcead0c46e08a9a836ded544a0e6bd3","Success","ERC-20","Swap Exact Tokens For Tokens","11638349","2021-01-12 5:54:59","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x0Af6002c304a0668C016a009Fa9B232E6AB99621"," ","560.453541","$0.9345","BAC(BAC)","0.00652967"
"0x7378dad8732a5d23f4be6dcb2124ff42036f3598e03e04d02da580fe23968573","Success","ERC-20","Remove Liquidity","11638337","2021-01-12 5:52:05","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x2De025527Eb62a4730f02B3087b2A8d0dAeeDbC1"," ","7,917.360204","$13.20","BAC(BAC)","0.01067795"
"0x31d809da617f95841a95d35e825ce4fc4681e8cacf81f5dd061b51f559f397de","Success","ERC-20","Swap ETH For Exact Tokens","11638284","2021-01-12 5:42:41","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x2Eb3e09A14747565C70ebe385AF6FAD46c7918f2"," ","50","$0.0834","BAC(BAC)","0.01282908"
"0xdad49956b33f68921ed42363549cfd6154a71a14408bb1e47d09594db9ba4a67","Success","ERC-20","Swap Exact Tokens For Tokens","11638281","2021-01-12 5:41:57","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x0Af6002c304a0668C016a009Fa9B232E6AB99621"," ","141.716105","$0.2363","BAC(BAC)","0.00711372"
"0xe0909cacb4f94f2fe6ac4d8841437637f6e9391a162b78efa814a871fcdb393c","Error in Internal Transaction","ERC-20","Buy Bonds","11638233","2021-01-12 5:31:34","0xFE22121E0F6443Bc94D0D1DD22b58d80658016f6"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","2,000","$3.33","BAC(BAC)","0.01132032"
"0x3ddc1329c5ca930be39af835015555e41b379c3c12a0533d2df41c028a756258","Success","ERC-20","Claim Reward","11638222","2021-01-12 5:29:42","0x4b182469337d46e6603ed7e26ba60c56930a342c","Basis Cash: Boardroom","0x59E9e50E87d2984aF9d492b1A2251De2E4e4413F"," ","111.449905","$0.1858","BAC(BAC)","0.00383576"
"0xb46731aa49297cc37fa5b9b340d24f01df7c51cd1ce8304eef8619d485bd75a9","Success","ERC-20","Swap Exact Tokens For Tokens","11638208","2021-01-12 5:27:22","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xD9728Fd07c1bB0d11586cF44405979b09f1c6E5B"," ","1,295.345118","$2.16","BAC(BAC)","0.01161002"
"0xc7b4ab43700f49aaad7620b7f0644a0228749ee69fd2d065523b525d1ba1755c","Success","ERC-20","Swap Exact Tokens For Tokens","11638188","2021-01-12 5:22:38","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x59E9e50E87d2984aF9d492b1A2251De2E4e4413F"," ","74.753113","$0.1246","BAC(BAC)","0.00828784"
