"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0xd539283b148226d77620a1ab1a9520c43e7308323a1faa175a2b26957c0b0585","Success","ERC-20","Claim Reward","11658224","2021-01-15 7:08:07","0x4b182469337d46e6603ed7e26ba60c56930a342c","Basis Cash: Boardroom","0x888cbEcAf108cAc75BC6F47bf6dF41A936c6fBaF"," ","662.974871","$1.11","BAC(BAC)","0.00276966"
"0xd3eb11a2dedc96a35c04bbbfda1c4b408ac03c76f06c0e6cfb2a49553a385455","Success","ERC-20","Swap Exact Tokens For Tokens","11658183","2021-01-15 6:59:04","0xFa537B50F80EC4303cccd53c65F0E886dADaE98c"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","601.668004","$1.00","BAC(BAC)","0.00421933"
"0x1b1d0f4ec1a9de5bb64bcca8294e10de207be99abbaaba3d9b58b5caded66e70","Success","ERC-20","Swap Exact Tokens For Tokens","11658181","2021-01-15 6:58:49","0x7C4131A05b7c1Af384dA7a18346C9f793ABE31F3"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","2,742.337978","$4.57","BAC(BAC)","0.00421933"
"0xa014e78b9ef26fa840293582a4a45ae8bc8845f45e7f43ca63307263eb2a4fcb","Success","ERC-20","Swap Exact Tokens For ETH","11658180","2021-01-15 6:58:37","0xA35083C8D1Cdf38D8473C4400c83873A38695e8F"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","112.780141","$0.188","BAC(BAC)","0.00727536"
"0x04ab3eb185a6b6da48db664c351f974b89ba040db5487397bd5a618fe99a291d","Success","ERC-20","Remove Liquidity With Permit","11658170","2021-01-15 6:56:58","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xFa537B50F80EC4303cccd53c65F0E886dADaE98c"," ","601.668004","$1.00","BAC(BAC)","0.00683134"
"0xe8173e61356944edeb9f898776169e00b531f478351223a80de9ee68ddc8881a","Success","ERC-20","Swap Exact Tokens For ETH","11658167","2021-01-15 6:56:32","0x10e797d89CD91184D058d0d2972806681Af90638"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","23,047.612014","$38.42","BAC(BAC)","0.00838166"
"0x56b5be10762227c8b1bd3a01f34ed1db9e4bdecdcb2b6df39d01c9f7c0d5594c","Success","ERC-20","Swap Exact Tokens For Tokens","11658150","2021-01-15 6:52:00","0xe9947F9D6137Be1EFc8525384C49e964aeb4bCd9"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","148,915.572","$248.21","BAC(BAC)","0.00402704"
"0xdc83f1abce38a4ef6cba7b04f2e6dcc6d5c4030e5b6c1c4646cfe12bbe9b5f9d","Success","ERC-20","Exit","11658147","2021-01-15 6:51:21","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","0xe9947F9D6137Be1EFc8525384C49e964aeb4bCd9"," ","148,915.572","$248.21","BAC(BAC)","0.00491887"
"0xc4296054d4b508526422d9ad84531edf6ecf27840d4244acbb04d09cbfe80d85","Success","ERC-20","Exit","11658139","2021-01-15 6:48:47","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","0x10e797d89CD91184D058d0d2972806681Af90638"," ","23,047.612","$38.42","BAC(BAC)","0.00613996"
"0x788714a80bb88603fceff034802ec1114c50615224f28a2103126c7c48ac1a7e","Success","ERC-20","Swap Exact Tokens For Tokens","11658138","2021-01-15 6:48:27","0x6d6874aB6EFc52DAc8F357A3A4e49fE8eBD1C1e9"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","6,775.420806","$11.29","BAC(BAC)","0.00402855"
