"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0xf3486b215d872fe811df7b988ea693c4be9eb1c0afb0280c7e2f9adde67b89cd","Success","ERC-20","Zap In","11619570","2021-01-09 8:36:18","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xd3cf4e98e1e432b3d6ae42ae406a78f2ac8293d0"," Zapper: Uniswap V2 Zap In v3.0.1","7,157.292374","$11.93","BAC(BAC)","0.02135333"
"0x3d2fc86217e606370f8501ba0a2510a2de40f66043d9d87735e38277fb829e94","Success","ERC-20","Swap Exact Tokens For Tokens","11619557","2021-01-09 8:34:24","0xB7473135144a0717190f933356F3DB888dE56303"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","7,858.385958","$13.10","BAC(BAC)","0.00580231"
"0x986514a3630e3e985be2063bd10a3fa5a2516be3eb0e8c2ef9c0eab0bea6d8ba","Success","ERC-20","Exit","11619541","2021-01-09 8:31:16","0x4b182469337d46e6603ed7e26ba60c56930a342c","Basis Cash: Boardroom","0xdb812Cb9dA3dbda04C6c416fc52afa11B4777a6E"," ","33.055974","$0.0551","BAC(BAC)","0.00741754"
"0xfb635e29fe1d313f6168efedf1736b211a24ab0df0b2b9ea6e0c2e39834887da","Error in Internal Transaction","ERC-20","Buy Bonds","11619538","2021-01-09 8:30:51","0x0700D5329642fEa897b4B09CE3675bA131de154D"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","4,497.924","$7.50","BAC(BAC)","0.01032891"
"0x011a2e14fd2aaa62278997512c7ec7122f355f54b8991f7053163c5e72354eff","Error in Internal Transaction","ERC-20","Buy Bonds","11619532","2021-01-09 8:29:21","0xCA9CBD376488Dd77187E99864ba7cE1Ff670cB69"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","3,316.164","$5.53","BAC(BAC)","0.0106119"
"0x984be8a098a51da35032360e0d72df1aa91d1f41b5d3fc39711c1578d0365fb6","Success","ERC-20","Remove Liquidity With Permit","11619526","2021-01-09 8:28:24","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xB7473135144a0717190f933356F3DB888dE56303"," ","7,858.385958","$13.10","BAC(BAC)","0.0112058"
"0xb513f6a7e1f2a4aa27a6e13268ade8718a6d898870321a7ba1daf7e5789142ec","Success","ERC-20","Swap Exact Tokens For Tokens","11619526","2021-01-09 8:28:24","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x0700D5329642fEa897b4B09CE3675bA131de154D"," ","4,497.924172","$7.50","BAC(BAC)","0.00713777"
"0x7004574d717173d8ffcc5aa56a4517808d97b542ae710c4ef33e283c45524c59","Success","ERC-20","Sell To Uniswap","11619525","2021-01-09 8:28:11","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x68142c7785819fAc56b12fFF1D889EC8483Bc0b8"," ","1,787.116317","$2.98","BAC(BAC)","0.01206925"
"0x92e75b834b8c4f0c18b92c382ddc99138d5b301637b442e74e25aa5b34827645","Error in Internal Transaction","ERC-20","Buy Bonds","11619518","2021-01-09 8:25:01","0x068a01a3443DF8230D423af83110d278D8dC9018"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","7,499.144","$12.50","BAC(BAC)","0.01117881"
"0xbb82e0d3258dd407488f97307544827585d18ce4f670a6fa77bb77a35c59ee06","Success","ERC-20","Swap Exact Tokens For Tokens","11619511","2021-01-09 8:23:17","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x068a01a3443DF8230D423af83110d278D8dC9018"," ","7,499.144768","$12.50","BAC(BAC)","0.00865853"
