"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0x65c00b1c2d7bbd08a31f9caa300822ced4ecc175e36d53bbb2d72105f07437c0","Success","ERC-20","Stake","11652031","2021-01-14 8:02:08","0xCbD6b0DeE49EeA88a3343Ff4E5a2423586B4C1D6"," ","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","221,920.817","$369.90","BAC(BAC)","0.01035598"
"0x8adb79805a8c045f319b0df12ac43189eeb5b37cb53a8367bb1cf15c988c18b6","Success","ERC-20","Do Hard Work","11652029","2021-01-14 8:01:22","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xa89CBbE676562EbD0728E6cFA431DeBe77184090"," ","2,276.1537","$3.79","BAC(BAC)","0.08082344"
"0x8adb79805a8c045f319b0df12ac43189eeb5b37cb53a8367bb1cf15c988c18b6","Success","ERC-20","Do Hard Work","11652029","2021-01-14 8:01:22","0xa89CBbE676562EbD0728E6cFA431DeBe77184090"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","2,276.1537","$3.79","BAC(BAC)","0.08082344"
"0x773b7ca154ada56ede4d67bf4e41426811ddb9e4b0a2d39f752f62d0f5686106","Success","ERC-20","Swap Exact Tokens For Tokens","11652024","2021-01-14 7:59:44","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xCbD6b0DeE49EeA88a3343Ff4E5a2423586B4C1D6"," ","221,920.816297","$369.90","BAC(BAC)","0.00744223"
"0xfec9c3873a1efac926664917db521f98f9c85c8afe7a4673948f9e1ca1e9ab79","Success","ERC-20","Zap In","11652023","2021-01-14 7:59:43","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xd3cf4e98e1e432b3d6ae42ae406a78f2ac8293d0"," Zapper: Uniswap V2 Zap In v3.0.1","1,676.726452","$2.79","BAC(BAC)","0.01962803"
"0xfec9c3873a1efac926664917db521f98f9c85c8afe7a4673948f9e1ca1e9ab79","Success","ERC-20","Zap In","11652023","2021-01-14 7:59:43","0xd3cf4e98e1e432b3d6ae42ae406a78f2ac8293d0","Zapper: Uniswap V2 Zap In v3.0.1","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","1,676.726452","$2.79","BAC(BAC)","0.01962803"
"0xfa0958b0c3b2747ced6ed0be026c82fe6df966e0b7ccc6330cd3c24890b24d4b","Success","ERC-20","Stake","11652006","2021-01-14 7:56:08","0xCe3Bd76a757350c85839988079A2a0AcF27Ec8f4"," ","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","33,515.837","$55.86","BAC(BAC)","0.00969962"
"0x80fac2485106b89ed94616b8b7d093e00c5f7c0ddf8264eb417acae55b718eb1","Success","ERC-20","Remove Liquidity With Permit","11652006","2021-01-14 7:56:08","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x6A815735471dbD0F85C51b115B728a247aBe0Cf4"," ","260,762.835285","$434.64","BAC(BAC)","0.01073734"
"0x138e871ba543f8147fd846269c514c723886572bffdd3cb3c25c7a1accb2968d","Success","ERC-20","Stake","11651996","2021-01-14 7:53:59","0x36259C7Fc471ba832D35458893fFd8b50bbE6a64"," ","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","1,705.036","$2.84","BAC(BAC)","0.00911468"
"0xc833679a75446b0d5cdf071c561ee88a524f7d9f7e330de1ea82701699fa2149","Success","ERC-20","Stake","11651991","2021-01-14 7:53:18","0x30B288e2EFE0357645cEC5D465A6c5BC02E19C20"," ","0x4330E43F5b1e7D3Ea7B0a177Af50C6B2489ca406"," ","28,754","$47.93","BAC(BAC)","0.00991759"
