"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0x6f4df07d4a88331b8715d97c8780dbe2a8c2ba60231a8b394f420a8e062987bc","Success","ERC-20","Swap Exact Tokens For Tokens","11618042","2021-01-09 2:58:45","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x59F4E3e744626601a1EF4cba714887a0BbD9416D"," ","10,129.914055","$16.89","BAC(BAC)","0.00983837"
"0x64f142e94acc5a4f57f1f423568ee3cac19ff012eb927dd376c7b43dee193d6b","Success","ERC-20","Executor Swap Tokens","11618042","2021-01-09 2:58:45","0xD4b3F9ba5c576375ad48d7a75Eb4b40A7c6AcA63"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","49,044.098364","$81.77","BAC(BAC)","0.07387181"
"0x8626f0382395b4a2adb1e4aa9d99fa6ddd4b90915077966d84a0ed02a2cd84b5","Success","ERC-20","Add Liquidity","11618042","2021-01-09 2:58:45","0xeb9228ba251198d17941689d04b031191371eb5a","96club.eth","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","29,870.585296","$49.80","BAC(BAC)","0.01109695"
"0x249e9ebf4b6019f74b2509c71c21c0272ca283906e20588c3ac18a7f54ec5897","Success","ERC-20","Executor Swap Tokens","11618041","2021-01-09 2:58:43","0xD4b3F9ba5c576375ad48d7a75Eb4b40A7c6AcA63"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","61,305.122956","$102.22","BAC(BAC)","0.07620758"
"0x6beb9db28f3e68b1acc7801700da66e5e4f1ebc9dc3ab0a657c37e55cb95745d","Success","ERC-20","Swap Exact Tokens For Tokens","11618041","2021-01-09 2:58:43","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x286a4289bb294a961bd8a13a9922428b12549f6a","stepnfans.eth","1,088.620539","$1.82","BAC(BAC)","0.02049881"
"0xd3993cd0963778441b59abba941b2fbb9d229848472d2412141dd4bb555f0ff7","Success","ERC-20","Swap Exact Tokens For Tokens","11618040","2021-01-09 2:58:31","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xe7b7cbd142226994b2dcaa2c8f150fde1e954c42","haole.eth","69,467.56549","$115.83","BAC(BAC)","0.0132933"
"0x891c7a8fb678cc27fa9f5ca4f9160951c858f8068bdf0b6a57490913e5c1f349","Success","ERC-20","Swap Exact Tokens For Tokens","11618040","2021-01-09 2:58:31","0xA9E2226b871cFA4F7682FC20F99B16A88F85Fab1"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","84,608.523542","$141.07","BAC(BAC)","0.00880971"
"0x4be6761fb9f6870e4db3c7b3e91ff4e8d9c644d5d36caff48f812018f8b0b5a4","Success","ERC-20","Add Liquidity","11618039","2021-01-09 2:58:02","0x6A5faF3c67D2D08d6890124cB23ca71524c1CF5A"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","61,267.482322","$102.15","BAC(BAC)","0.01584559"
"0x3337d2f0051429775cec245dc6dc16dcb16affd5a056d9818dc25678acc71407","Error in Internal Transaction","ERC-20","Buy Bonds","11618037","2021-01-09 2:57:03","0xf7700944B35C3F85A23E9d77beE065dc4F10d6F7"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","7,107.143","$11.85","BAC(BAC)","0.01202016"
"0xc14649f5b874a6358b80391bdb45693fbb43920e252bf8359c377fab3c99af8e","Success","ERC-20","Swap Exact Tokens For Tokens","11618036","2021-01-09 2:56:58","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x058D55E9BDBDc42637f9fAc4f4F86D7002D5CD4C"," ","28,885.942557","$48.16","BAC(BAC)","0.01553443"
"0x09134b66bc9e13d0de333369a9bb9aea435f96224b4b41a16da79c3b539c077f","Error in Internal Transaction","ERC-20","Buy Bonds","11618036","2021-01-09 2:56:58","0x697465258654A96449503615D47A67c0D20F2459"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","2,020.572","$3.37","BAC(BAC)","0.01005264"
"0x0b3d9c4f8f4c414de98864acb2e9b5364afed8010db7553499b38af6fa5b6e93","Success","ERC-20","Swap Exact Tokens For Tokens","11618034","2021-01-09 2:56:43","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xf7700944B35C3F85A23E9d77beE065dc4F10d6F7"," ","7,107.142895","$11.85","BAC(BAC)","0.01087905"
"0x93d304b3db5f4fa0c9588c414ef9583ff78513a827802a8fc6936933cddc3b2c","Success","ERC-20","Executor Swap Tokens","11618034","2021-01-09 2:56:43","0xD4b3F9ba5c576375ad48d7a75Eb4b40A7c6AcA63"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","76,631.403695","$127.77","BAC(BAC)","0.07273029"
"0x936af36a2e9522cf2d297ab9ad922e26c19322916a59a5929d5e53fa8c081233","Success","ERC-20","Swap Exact Tokens For Tokens","11618034","2021-01-09 2:56:43","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x42515bFd3cd8a98014297308e5De5e548dB2C92C"," ","56,503.977951","$94.21","BAC(BAC)","0.01418692"
"0xdc8064062bf0b28b09e00cfb7fc569bc1b42a14ecc39d0e6eb20bc5aff052054","Error in Internal Transaction","ERC-20","Buy Bonds","11618032","2021-01-09 2:56:41","0xE7A6d81a4B543c1Bf2BD10CEB74A72689Dc2E4b1"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","144,382.731","$240.74","BAC(BAC)","0.01201902"
"0x7551e6598b37c50d97ca637d4e34b3380f8a1124ee182f9545ed1147617ca784","Success","ERC-20","Swap Exact ETH For Tokens","11618031","2021-01-09 2:56:31","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x9968eFe1424D802e1f79FD8aF8dA67b0f08C814d"," ","28,832.81261","$48.07","BAC(BAC)","0.02440718"
"0x51807c3a32304f8328cac57e16b20b4af7ac7359c1c36406e0ae3315061bfcff","Success","ERC-20","Swap Exact Tokens For Tokens","11618031","2021-01-09 2:56:31","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x6A5faF3c67D2D08d6890124cB23ca71524c1CF5A"," ","61,267.482322","$102.15","BAC(BAC)","0.01135098"
"0x70c0dd7ee7f0d4b17d90362b093fdf446b3ea06b24ffc07184cf827cb1294b8b","Success","ERC-20","Swap Exact Tokens For Tokens","11618031","2021-01-09 2:56:31","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xeb9228ba251198d17941689d04b031191371eb5a","96club.eth","29,870.585296","$49.80","BAC(BAC)","0.01023187"
"0x96ca6e1dd1343f5093433f26e86807b117183b222be802e9206041b841cb445f","Success","ERC-20","Swap","11618027","2021-01-09 2:55:15","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71"," 1inch: Router 2","80,578.518103","$134.35","BAC(BAC)","0.02287403"
"0x96ca6e1dd1343f5093433f26e86807b117183b222be802e9206041b841cb445f","Success","ERC-20","Swap","11618027","2021-01-09 2:55:15","0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71","1inch: Router 2","0x29694F21c43Da19aC75A72227CB6Af226f00aE5B"," ","80,578.518103","$134.35","BAC(BAC)","0.02287403"
"0xa58a9481c604d16bcd2ddd6cdb177bb512e55ad83ce6637021e52df557e70420","Success","ERC-20","Remove Liquidity With Permit","11618027","2021-01-09 2:55:15","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xA9E2226b871cFA4F7682FC20F99B16A88F85Fab1"," ","84,608.523542","$141.07","BAC(BAC)","0.01853105"
"0xf63b4e21f250b54be120987aab07c1cdf1561c291e6544b30f32a8065c4534b9","Error in Internal Transaction","ERC-20","Buy Bonds","11618026","2021-01-09 2:54:49","0x36061B9a21C4EaE349560c548293Db17E5ADb9Da"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","130,181.733","$217.06","BAC(BAC)","0.01733433"
"0x18b1190fc173c24e69367b9fbd38c39fdf8b2a64762418773b23bc143cc67f1c","Success","ERC-20","Swap Exact Tokens For Tokens","11618026","2021-01-09 2:54:49","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x537037C5ae805b9D4CeCAB5Ee07F12a8e59A15B2"," ","143,606.993033","$239.44","BAC(BAC)","0.0130471"
