"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0xde476a9c16dd591c2c83060dcf53f49075e37666c6534939f6461bd76337216f","Success","ERC-20","Swap Exact Tokens For Tokens","11627265","2021-01-10 13:03:30","0x9b616ac1d31f17be9b23560d93699ca7732e2808","lkcho.eth","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","204.651701","$0.3412","BAC(BAC)","0.00431523"
"0x40ac2e4e38fb40dfab0334047376d796d7009dd4f5db0f29de3da70594c5cd45","Error in Internal Transaction","ERC-20","Buy Bonds","11627263","2021-01-10 13:03:22","0xe0B8C5e49D384cA396E8471feb57A7d72e9F80c4"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","40","$0.0667","BAC(BAC)","0.00650918"
"0xda27fbec26317e74b2bedb557de4ea8d60dab23ea86bdf93561a3578103abc41","Success","ERC-20","Swap Exact Tokens For Tokens","11627256","2021-01-10 13:01:57","0xF4DC836c2fb0E8edC82A5b02447d82BC859DbF47"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","37,285.868636","$62.17","BAC(BAC)","0.0074816"
"0xb626ecd420aa5403cef9b36ccc251e96935aa4a252f0e28689872bcd4ea1996b","Success","ERC-20","Swap Exact Tokens For Tokens","11627250","2021-01-10 13:00:55","0x7d9f9eaeb48e994eda2fa151b8581154cf0719f7","Sybil Delegate: hutian280","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","20,588.068277","$34.33","BAC(BAC)","0.00441222"
"0x9318fce94f927737fe482ea836f6e4d386465e8e6bbc04f1bde3c2a9d291cb34","Success","ERC-20","Remove Liquidity With Permit","11627243","2021-01-10 12:59:29","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x7d9f9eaeb48e994eda2fa151b8581154cf0719f7","Sybil Delegate: hutian280","19,745.683372","$32.92","BAC(BAC)","0.0061036"
"0x36e14525e973fc482435c8bd7c2451b0a81f460949f3670d8f2ad69c3723d8a8","Success","ERC-20","Swap Exact Tokens For Tokens","11627220","2021-01-10 12:56:03","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x6d75DCfBfeD511674F93d347055C097d75c96049"," ","4,186.589174","$6.98","BAC(BAC)","0.00557354"
"0x40564160a60582dc3b3480a1716dd0d03c23b41f4cea87d1af24d0189d35eced","Success","ERC-20","Swap Exact Tokens For Tokens","11627219","2021-01-10 12:55:52","0x4cd631c5fB71455fe4d26D85dDf00f72630C55ee"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","22,316.747086","$37.21","BAC(BAC)","0.00632979"
"0x2ae5ce3ed1d86898971a96f035096fcaeacfef8e1df4df7ec6322ac69757e817","Success","ERC-20","Swap Exact Tokens For Tokens","11627217","2021-01-10 12:55:10","0xB9C5927601cB4A4A3438126DAEe6fD9905C5d52D"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","119,480.187378","$199.21","BAC(BAC)","0.00949588"
"0x46493bc1083b8ae0d6950b6a909cdddfa959eb302c93a7f1ecc504c872fc41b4","Success","ERC-20","Swap Exact Tokens For Tokens","11627216","2021-01-10 12:55:06","0x2CF0acC9798Ca5E99CEb3a84475AD6C5FAF4AE3B"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","6,346.676707","$10.58","BAC(BAC)","0.00565681"
"0xd5b91e6f96d26fd25c4b1ff53a824589afea853cf3d1ac3ec02f841536897b19","Success","ERC-20","Exit","11627212","2021-01-10 12:54:02","0x34f24991234067B63149D34691B5C17641Afe60C"," ","0x631d53461Cb3ad21ba4924b8Ba6F53F5BDCa78d7"," ","49.084","$0.0818","BAC(BAC)","0.00596334"
"0x79b65b3afa53651c835097521cb4fa878e32574248a5cb7deede3e93a5a19629","Success","ERC-20","Swap Exact ETH For Tokens","11627208","2021-01-10 12:53:03","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xe0B8C5e49D384cA396E8471feb57A7d72e9F80c4"," ","73.182645","$0.122","BAC(BAC)","0.00862908"
"0x40b47af85e4502292250f234e418cdf54557c653871151b58e021052b1b1d6a7","Success","ERC-20","Swap Exact Tokens For Tokens","11627206","2021-01-10 12:52:31","0x2B292EF47B04a4aAb678B21728e347bbF2CA3e1d"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","50","$0.0834","BAC(BAC)","0.0103089"
