"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0x7fbc2e2b18fb7972476e15c9fa9d92ccdc4653aed1d561e8c2afb8f71c02ddc7","Success","ERC-20","Swap Exact Tokens For Tokens","11620309","2021-01-09 11:33:59","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x286a4289bb294a961bd8a13a9922428b12549f6a","stepnfans.eth","1,141.739282","$1.90","BAC(BAC)","0.00684153"
"0xfa47bb913ea105fcec1cdb104a5a39da81494a51f6ee7ce1a32aa1ead2117ebc","Error in Internal Transaction","ERC-20","Buy Bonds","11620308","2021-01-09 11:33:51","0xf5e03B16b9f63b80b7616E399318C3B46325CC6c"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","25,491.222","$42.50","BAC(BAC)","0.0126516"
"0x8e10d4a0014fa2040ee7cd13688bfee675ef7a03c80aaee114999abe21952a3b","Error in Internal Transaction","ERC-20","Buy Bonds","11620306","2021-01-09 11:33:34","0x6662c8400dc859bb9ac7c275e78aa7fcc0692ca4","bthspeed.eth","0x0000000000000000000000000000000000000000","Null: 0x000...000","25,730.605","$42.90","BAC(BAC)","0.01231293"
"0xc27fa8b662ee274bcd909febe34f94fb8c0dfd2efafd0cbbe8108b20a3e5e704","Success","ERC-20","Swap Exact Tokens For Tokens","11620305","2021-01-09 11:33:05","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xf5e03B16b9f63b80b7616E399318C3B46325CC6c"," ","25,491.221654","$42.50","BAC(BAC)","0.010361"
"0x43ef9fdba6898acb750011052addadd0d3df3ce7a7bce588e0cf6619d05287ac","Success","ERC-20","Swap Exact Tokens For Tokens","11620302","2021-01-09 11:32:35","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x941863056AB255d2DC16910F1A3f9d6ce000587b"," ","1,275.941427","$2.13","BAC(BAC)","0.01630392"
"0x5a8b8cc6a1ea12329294a636778c06b71fae73a454386e209029784f203bf699","Success","ERC-20","Swap Exact Tokens For Tokens","11620302","2021-01-09 11:32:35","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x6662c8400dc859bb9ac7c275e78aa7fcc0692ca4","bthspeed.eth","9,510.995185","$15.86","BAC(BAC)","0.00970896"
"0xc662e6b38644399aef7680187625eaf15d9e8ff1449dd3e674d0c9b8adb5805f","Success","ERC-20","Harvest","11620301","2021-01-09 11:32:34","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x7a09f0da45A959D498c6c581D3b88bED123a6949"," ","6,089.161703","$10.15","BAC(BAC)","0.04724623"
"0xc662e6b38644399aef7680187625eaf15d9e8ff1449dd3e674d0c9b8adb5805f","Success","ERC-20","Harvest","11620301","2021-01-09 11:32:34","0x7a09f0da45A959D498c6c581D3b88bED123a6949"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","6,089.161703","$10.15","BAC(BAC)","0.04724623"
"0x6eb8c3364150a2329dbb085e22df68ca0df5104bfa78fdb86badbc91b52568b7","Success","ERC-20","Remove Liquidity With Permit","11620297","2021-01-09 11:30:55","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x00B113795f1aA12EE361adC6D281392802d0e025"," ","43,774.457297","$72.99","BAC(BAC)","0.01609657"
"0x72551ce2481b8de464b94654b6ac78326885422c1c825ac0607bd316a3095461","Success","ERC-20","Swap Exact ETH For Tokens","11620291","2021-01-09 11:29:15","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x7fc65ccc5c9c69080d682e0930849301c7aeb524","glazin.eth","625.088208","$1.04","BAC(BAC)","0.01542069"
