"Transaction Hash","Status","Type","Method ","Block","Date Time (UTC)","From","From_NameTag","To","To_NameTag","Amount","Value (USD) ","Asset","Txn Fee"
"0x1a117d58df0351bddbe00bab12c8d5258f982476ed952b10b7328475b989e04a","Success","ERC-20","Swap Tokens For Exact Tokens","11618793","2021-01-09 5:49:34","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x599600E8D43f583D48B4b683B2142F2551462F4D"," ","40,000","$66.69","BAC(BAC)","0.00581162"
"0x82ae52a27d31c4c7e85e61dff064bdae2100988ed88b6d5fa89a6f29084320d5","Success","ERC-20","Swap Exact Tokens For Tokens","11618791","2021-01-09 5:49:27","0x8162c739A3989D4b4213D5002F6aE7CFEd5F04FE"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","1,302.892001","$2.17","BAC(BAC)","0.00684419"
"0xb61b15f80111b3d05e19cae40d660175ea0788797d08025ea010d24e69b66d95","Error in Internal Transaction","ERC-20","Buy Bonds","11618789","2021-01-09 5:48:36","0xe4640E74852a26A72F49C69228F8984ddde199D4"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","104.526","$0.1743","BAC(BAC)","0.00796975"
"0xdf3bcbac572886834a25715b8274bd69a1aaf7b58f58c7814a99be40f73ccc01","Success","ERC-20","Swap Exact Tokens For Tokens","11618787","2021-01-09 5:47:41","0x83b1D3f040f3d6c2AC81A43393e7382219F7904b"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","100,000","$166.73","BAC(BAC)","0.01102286"
"0x7491a3b5268d477ea3df2b62ba096e1e8138bde571ae576642238fb64af3cfbe","Success","ERC-20","Transfer","11618785","2021-01-09 5:47:34","0x820f92c1b3ad8e962e6c6d9d7caf2a550aec46fb","Tip.cc","0x7100e91e0e9897B895d0dDE5d669218974851Fa5"," ","994.908084","$1.66","BAC(BAC)","0.00288146"
"0x92233278a310df4ec83daa5f83ca3af5cee4d0aa7201a9673d93b6a48bea11be","Success","ERC-20","Swap Tokens For Exact Tokens","11618784","2021-01-09 5:47:18","0xDD31aBad6987994CbA86dB28874a775d8EbBf06F"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","1,476.05402","$2.46","BAC(BAC)","0.01465409"
"0xd3d367952efdb4f064c0a5986d08cc150e5006ebf95c7cadc62b7782528b6a1a","Success","ERC-20","Swap Exact Tokens For Tokens","11618781","2021-01-09 5:46:25","0xf4e779fE86687b9E7a83402aB0e3088310Ae072D"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","29,367.645608","$48.97","BAC(BAC)","0.00622249"
"0x6ffb78ae3306a593acfd28ea5a7cc44ce0e647290ad359ca374781922e7e33fe","Success","ERC-20","Claim Reward","11618781","2021-01-09 5:46:25","0x4b182469337d46e6603ed7e26ba60c56930a342c","Basis Cash: Boardroom","0x47Cc7202E3A794224F008cee50C3589B2c489020"," ","663.425346","$1.11","BAC(BAC)","0.00292544"
"0x309d0d2193f88608b163ee2a44838068f8d5e3f4b9ca3674060fc5b97712055b","Success","ERC-20","Exit","11618780","2021-01-09 5:46:24","0x4b182469337d46e6603ed7e26ba60c56930a342c","Basis Cash: Boardroom","0x59F4E3e744626601a1EF4cba714887a0BbD9416D"," ","200.234635","$0.3339","BAC(BAC)","0.007706"
"0x5fc3fc318381c6572235520b118b124fca3afb6468c42139d0dd43024f4e17df","Success","ERC-20","Remove Liquidity With Permit","11618780","2021-01-09 5:46:24","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xB07be30D4Fe240d1f379066d8161e3aA2f3a4E65"," ","2,374.226989","$3.96","BAC(BAC)","0.00912404"
"0xc49621dbdf0386565de1f362cd5385c4719214940e60c4e8187bf526a2c6c0f5","Success","ERC-20","Exit","11618780","2021-01-09 5:46:24","0x4b182469337d46e6603ed7e26ba60c56930a342c","Basis Cash: Boardroom","0x5acfbbf0aa370f232e341bc0b1a40e996c960e07","lvc.eth","166.205605","$0.2771","BAC(BAC)","0.0068645"
"0xceb56dd777a37fb2d4d903db81103a5a4db7ed8b1eebdf18ee8bb64e2d0a8847","Success","ERC-20","Remove Liquidity With Permit","11618780","2021-01-09 5:46:24","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x599600E8D43f583D48B4b683B2142F2551462F4D"," ","60,267.566135","$100.49","BAC(BAC)","0.00845196"
"0x094095f810e6ef8ff4f60e9912677054956010c055962f8a0f492499b4d3d497","Success","ERC-20","Claim Reward","11618776","2021-01-09 5:44:44","0x4b182469337d46e6603ed7e26ba60c56930a342c","Basis Cash: Boardroom","0xe4640E74852a26A72F49C69228F8984ddde199D4"," ","104.525856","$0.1743","BAC(BAC)","0.00383976"
"0x8476b9da0cada268a7b3b5650d4cc8d254802c8b97181d1473026fc1ce872267","Error in Internal Transaction","ERC-20","Buy Bonds","11618773","2021-01-09 5:43:56","0x429d5d9Fbe23e36b89Ad247699852836E0B04f72"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","239.355","$0.3991","BAC(BAC)","0.00877399"
"0x6ca325b2bcd62a5f8dbb559ac1bc1055009ee13853e83319b31d3023f1c99c1b","Error in Internal Transaction","ERC-20","Buy Bonds","11618770","2021-01-09 5:43:14","0x2368e1C59E1081169C453706553994f00f654550"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","900.436","$1.50","BAC(BAC)","0.00792422"
"0xcd47d87bc76a6804531ffb3bd696e0a5d8a6960277702634ed6c4fdf9934484c","Error in Internal Transaction","ERC-20","Buy Bonds","11618770","2021-01-09 5:43:14","0x391596Be62EBa366f54f655F9163FE73E2320bf2"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","1,052.312","$1.75","BAC(BAC)","0.00664152"
"0x9dc291141b78f7d05695cc61322ce6c5c5be0c03a2b3f265d2744aed497e9e5f","Success","ERC-20","Swap Exact ETH For Tokens","11618768","2021-01-09 5:42:35","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x429d5d9Fbe23e36b89Ad247699852836E0B04f72"," ","239.355181","$0.3991","BAC(BAC)","0.01565264"
"0xba6f836690cdfe64940364831fadc51ca8977da0e17dbbb6f438a4b1df0e24c5","Error in Internal Transaction","ERC-20","Buy Bonds","11618767","2021-01-09 5:42:26","0xe5A8654631B3729F73ca3503bA09a5d3e11b46da"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","2,211.498","$3.69","BAC(BAC)","0.00708422"
"0x4eccac3a56292d34e6a974dfc81c0c0d30533c8a005c082dfa6bea1861f458e6","Success","ERC-20","Remove Liquidity With Permit","11618766","2021-01-09 5:42:22","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x83b1D3f040f3d6c2AC81A43393e7382219F7904b"," ","452,577.663763","$754.60","BAC(BAC)","0.0075611"
"0x6bfdd01fb0722f45b5b896ff08b17981b156d7327462431ea0486c43fd4e9717","Success","ERC-20","Remove Liquidity With Permit","11618766","2021-01-09 5:42:22","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xf4e779fE86687b9E7a83402aB0e3088310Ae072D"," ","30,367.645608","$50.63","BAC(BAC)","0.00843757"
"0xf2e0f181953d9e08c2f498d6ba16dbf3c7d4878f94bc7cb00c72d3604a8e6ce8","Success","ERC-20","Transfer","11618764","2021-01-09 5:41:34","0xab38E4398b3b0E0C26e45Bc96622E49566C87daF"," ","0x0211f3cedbef3143223d3acf0e589747933e8527"," MEXC 2","1,457.685365","$2.43","BAC(BAC)","0.00160312"
"0x35b832b081cb16e99672211c696777eaba702afd83829eba005b98d7c1caa28e","Success","ERC-20","Swap Exact Tokens For Tokens","11618763","2021-01-09 5:41:16","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xe5A8654631B3729F73ca3503bA09a5d3e11b46da"," ","2,211.498206","$3.69","BAC(BAC)","0.00726602"
"0x6d2e14bbf283b996c71e4f0d8fa2a7edc908b8ffe76a28060b6943b4758e8660","Success","ERC-20","Swap Exact Tokens For Tokens","11618763","2021-01-09 5:41:16","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0x2368e1C59E1081169C453706553994f00f654550"," ","887.617567","$1.48","BAC(BAC)","0.00811888"
"0x97b4a665839e84615fbcdecfe3e9d72e9427ed23b088311341274875f9eecc4c","Success","ERC-20","Zap In","11618756","2021-01-09 5:39:33","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xd3cf4e98e1e432b3d6ae42ae406a78f2ac8293d0"," Zapper: Uniswap V2 Zap In v3.0.1","1,142.041608","$1.90","BAC(BAC)","0.01586044"
"0x97b4a665839e84615fbcdecfe3e9d72e9427ed23b088311341274875f9eecc4c","Success","ERC-20","Zap In","11618756","2021-01-09 5:39:33","0xd3cf4e98e1e432b3d6ae42ae406a78f2ac8293d0","Zapper: Uniswap V2 Zap In v3.0.1","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","1,142.041608","$1.90","BAC(BAC)","0.01586044"
"0x12fcb915c86a631616d117200f1725143583411645211a3827773e75b9b7f303","Success","ERC-20","Claim Reward","11618755","2021-01-09 5:39:20","0x4b182469337d46e6603ed7e26ba60c56930a342c","Basis Cash: Boardroom","0x2368e1C59E1081169C453706553994f00f654550"," ","12.819155","$0.0214","BAC(BAC)","0.00352857"
"0x9c78c02bad4efff5f3c7a869630f8e90e218d02e6877f78b6a6c6cc523b2ed31","Success","ERC-20","Add Liquidity","11618755","2021-01-09 5:39:20","0xa9405868d1AA97fE1fA5E0D86E648d094E2a888d"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","1,117,748.899999","$1,863.67","BAC(BAC)","0.00806886"
"0xa00a89a93dff0616bfb5940642bda4fb2ccf47c1a84a68b3cc5a79ea74f62032","Success","ERC-20","Transfer","11618749","2021-01-09 5:38:19","0xb1847e28c21876c4a2035057c947a9bec51bafbb","*🔞️💯️💯️💯️🔞️.eth","0xab38E4398b3b0E0C26e45Bc96622E49566C87daF"," ","1,457.685365","$2.43","BAC(BAC)","0.00221887"
"0x7ce5539f35913aeb525701daabdd0763949484b46220a757c2d554bdce33ef48","Error in Internal Transaction","ERC-20","Buy Bonds","11618748","2021-01-09 5:38:07","0xd1221BA0709aa6f7aD04daa5d874047BC3066dE5"," ","0x0000000000000000000000000000000000000000","Null: 0x000...000","33,525.523","$55.90","BAC(BAC)","0.01231293"
"0x868d42d00e3666e27c1853b1cd671d3fca1ecad2c28b4003dd8e57ee623c9f8b","Success","ERC-20","Swap Exact Tokens For Tokens","11618746","2021-01-09 5:37:58","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xb1847e28c21876c4a2035057c947a9bec51bafbb","*🔞️💯️💯️💯️🔞️.eth","1,457.685365","$2.43","BAC(BAC)","0.01120599"
"0x1671125afae49383b2d53e861068054bf7f80cf004c2508b273cab0f4bc47089","Success","ERC-20","Remove Liquidity With Permit","11618746","2021-01-09 5:37:58","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xb92D37912012363A54F4d991e0cCfF423c71d366"," ","133,851.995837","$223.18","BAC(BAC)","0.00814026"
"0x9596e99222853a08b8b16eeaed2a4d93694acf78cf235cfabf3f675502c92079","Success","ERC-20","Swap Exact Tokens For Tokens","11618739","2021-01-09 5:36:26","0xe91528C753998ea51112C56466aBae986546e7E6"," ","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd"," Uniswap V2: BAC-DAI","107,299.762631","$178.91","BAC(BAC)","0.0191836"
"0x7945b3cff730de6608d83523a724125e7b0ac3628cb045d2c6741cd63f096d26","Success","ERC-20","Swap Exact ETH For Tokens","11618735","2021-01-09 5:35:13","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xf970947b24368c030fb0cf1aaef16a5ba92f5978","shinigami7.eth","4,344.470703","$7.24","BAC(BAC)","0.00958787"
"0x3218a4b2226b7c87579813a6242ebd895ad83dd135e7726465a6383f6bd1f67d","Success","ERC-20","Swap","11618730","2021-01-09 5:34:17","0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd","Uniswap V2: BAC-DAI","0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71"," 1inch: Router 2","33,525.523661","$55.90","BAC(BAC)","0.03232344"
"0x3218a4b2226b7c87579813a6242ebd895ad83dd135e7726465a6383f6bd1f67d","Success","ERC-20","Swap","11618730","2021-01-09 5:34:17","0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71","1inch: Router 2","0xd1221BA0709aa6f7aD04daa5d874047BC3066dE5"," ","33,525.523661","$55.90","BAC(BAC)","0.03232344"
